GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
0500000US48367,48367,"Parker County, Texas",35384,1132,29463,1256,5921,1040
0500000US48375,48375,"Potter County, Texas",42874,1438,34057,1805,8817,1179
0500000US48381,48381,"Randall County, Texas",42077,1814,36241,1659,5836,924
0500000US48397,48397,"Rockwall County, Texas",23940,1055,20638,1100,3302,753
0500000US48409,48409,"San Patricio County, Texas",24417,977,19721,1114,4696,747
0500000US48423,48423,"Smith County, Texas",69619,1914,55073,2100,14546,1401
0500000US48439,48439,"Tarrant County, Texas",621777,4743,542907,5622,78870,3407
0500000US48441,48441,"Taylor County, Texas",49192,1626,40345,1826,8847,1133
0500000US48451,48451,"Tom Green County, Texas",40593,1913,32588,1845,8005,1113
0500000US48453,48453,"Travis County, Texas",394253,5299,353102,5683,41151,3544
0500000US48469,48469,"Victoria County, Texas",30601,1161,24608,1266,5993,937
0500000US48479,48479,"Webb County, Texas",65111,1445,57005,1736,8106,1115
0500000US48485,48485,"Wichita County, Texas",48771,2354,39442,2230,9329,1363
0500000US48491,48491,"Williamson County, Texas",127771,2085,111783,2302,15988,1624
0500000US49005,49005,"Cache County, Utah",33839,832,29872,985,3967,683
0500000US49011,49011,"Davis County, Utah",88912,1248,78468,1652,10444,1223
0500000US49035,49035,"Salt Lake County, Utah",334357,2740,288735,3219,45622,2340
0500000US49049,49049,"Utah County, Utah",134647,2030,119924,2409,14723,1273
0500000US49053,49053,"Washington County, Utah",46210,2117,34527,2125,11683,1077
0500000US49057,49057,"Weber County, Utah",77894,1333,63952,1687,13942,1346
0500000US50007,50007,"Chittenden County, Vermont",59636,1071,50356,1297,9280,1114
0500000US51003,51003,"Albemarle County, Virginia",36852,1774,30584,1780,6268,937
0500000US51013,51013,"Arlington County, Virginia",92352,2847,80856,3149,11496,1781
0500000US51015,51015,"Augusta County, Virginia",28670,1256,23570,1428,5100,892
0500000US51019,51019,"Bedford County, Virginia",27114,1332,22677,1398,4437,852
0500000US51041,51041,"Chesterfield County, Virginia",110665,1652,98273,1819,12392,1427
0500000US51059,51059,"Fairfax County, Virginia",371414,3463,334106,3953,37308,2428
0500000US51061,51061,"Fauquier County, Virginia",23014,1688,20180,1601,2834,766
0500000US51069,51069,"Frederick County, Virginia",27947,715,24072,871,3875,680
0500000US51085,51085,"Hanover County, Virginia",36409,1064,31776,1089,4633,687
0500000US51087,51087,"Henrico County, Virginia",117199,2071,98299,2524,18900,1645
0500000US51107,51107,"Loudoun County, Virginia",97064,1805,90338,2052,6726,1342
0500000US51121,51121,"Montgomery County, Virginia",33616,1782,28695,1920,4921,693
0500000US51153,51153,"Prince William County, Virginia",125406,2100,116195,2290,9211,1399
0500000US51161,51161,"Roanoke County, Virginia",38565,971,29946,1297,8619,1065
0500000US51165,51165,"Rockingham County, Virginia",29271,1174,23917,1336,5354,768
0500000US51177,51177,"Spotsylvania County, Virginia",41078,2279,36671,1557,4407,1726
0500000US51179,51179,"Stafford County, Virginia",39316,1967,35857,2070,3459,602
0500000US51510,51510,"Alexandria city, Virginia",61689,2102,54309,1877,7380,1554
0500000US51550,51550,"Chesapeake city, Virginia",79876,1152,69731,1427,10145,1057
0500000US51650,51650,"Hampton city, Virginia",54495,1330,43135,1899,11360,1320
0500000US51680,51680,"Lynchburg city, Virginia",27534,1620,20676,1685,6858,926
0500000US51700,51700,"Newport News city, Virginia",71717,1943,61012,1891,10705,1368
0500000US51710,51710,"Norfolk city, Virginia",84860,4466,68597,4414,16263,1499
0500000US51740,51740,"Portsmouth city, Virginia",37492,1602,30589,1491,6903,765
0500000US51760,51760,"Richmond city, Virginia",79967,3609,61408,3511,18559,1711
0500000US51770,51770,"Roanoke city, Virginia",42633,1253,31489,1489,11144,1260
0500000US51800,51800,"Suffolk city, Virginia",30667,940,24446,1143,6221,1162
0500000US51810,51810,"Virginia Beach city, Virginia",162366,3507,139244,3846,23122,1615
0500000US53005,53005,"Benton County, Washington",60165,1406,47926,1995,12239,1512
0500000US53007,53007,"Chelan County, Washington",25968,1516,18145,1410,7823,860
0500000US53009,53009,"Clallam County, Washington",29587,1699,19054,1616,10533,1060
0500000US53011,53011,"Clark County, Washington",153490,2802,129458,2550,24032,3512
0500000US53015,53015,"Cowlitz County, Washington",38042,2323,28136,2408,9906,1340
0500000US53021,53021,"Franklin County, Washington",20849,717,16959,936,3890,713
0500000US53025,53025,"Grant County, Washington",28473,1073,23038,1275,5435,729
0500000US53027,53027,"Grays Harbor County, Washington",29044,1365,21247,1484,7797,891
0500000US53029,53029,"Island County, Washington",32250,1465,22893,1552,9357,1076
0500000US53033,53033,"King County, Washington",781391,4915,662994,6213,118397,4025
0500000US53035,53035,"Kitsap County, Washington",93399,2364,73502,2549,19897,1731
0500000US53041,53041,"Lewis County, Washington",27039,1217,19997,1389,7042,955
0500000US53053,53053,"Pierce County, Washington",295005,3972,239254,4083,55751,2635
0500000US53057,53057,"Skagit County, Washington",44103,1291,33321,1364,10782,827
0500000US53061,53061,"Snohomish County, Washington",265292,2679,226974,3436,38318,2538
0500000US53063,53063,"Spokane County, Washington",184672,2546,145653,3004,39019,2299
0500000US53067,53067,"Thurston County, Washington",97122,1865,78137,2452,18985,1733
0500000US53073,53073,"Whatcom County, Washington",76031,2065,60544,2189,15487,1346
0500000US53077,53077,"Yakima County, Washington",77409,1751,63579,2145,13830,1824
0500000US54003,54003,"Berkeley County, West Virginia",39170,1441,33534,1343,5636,1044
0500000US54011,54011,"Cabell County, West Virginia",41838,1499,30056,1801,11782,1286
0500000US54033,54033,"Harrison County, West Virginia",28699,992,20124,1235,8575,923
0500000US54039,54039,"Kanawha County, West Virginia",84705,2249,61901,2453,22804,1725
0500000US54061,54061,"Monongalia County, West Virginia",31036,1504,24060,1590,6976,1056
0500000US54081,54081,"Raleigh County, West Virginia",32394,1886,20021,1774,12373,1213
0500000US54107,54107,"Wood County, West Virginia",37419,1254,26871,1508,10548,1153
0500000US55009,55009,"Brown County, Wisconsin",96153,2047,81134,2115,15019,1762
0500000US55025,55025,"Dane County, Wisconsin",193562,3204,166587,3771,26975,1961
0500000US55027,55027,"Dodge County, Wisconsin",34561,1189,29314,1243,5247,735
0500000US55035,55035,"Eau Claire County, Wisconsin",38989,1269,32256,1362,6733,746
0500000US55039,55039,"Fond du Lac County, Wisconsin",39555,1169,31039,1335,8516,900
0500000US55055,55055,"Jefferson County, Wisconsin",30699,1231,26063,1184,4636,749
0500000US55059,55059,"Kenosha County, Wisconsin",61526,1461,51274,1675,10252,1126
0500000US55063,55063,"La Crosse County, Wisconsin",45694,1329,37105,1453,8589,1006
0500000US55071,55071,"Manitowoc County, Wisconsin",33571,1152,26324,1160,7247,878
0500000US55073,55073,"Marathon County, Wisconsin",53992,1062,44575,1429,9417,889
0500000US55079,55079,"Milwaukee County, Wisconsin",373030,3550,298476,5072,74554,3633
0500000US55087,55087,"Outagamie County, Wisconsin",68616,1195,56967,1478,11649,1089
0500000US55089,55089,"Ozaukee County, Wisconsin",33191,933,28577,1075,4614,615
0500000US55097,55097,"Portage County, Wisconsin",27681,1185,23106,1282,4575,818
0500000US55101,55101,"Racine County, Wisconsin",75062,1787,60312,2092,14750,1370
0500000US55105,55105,"Rock County, Wisconsin",62229,1634,49377,1489,12852,1360
0500000US55109,55109,"St. Croix County, Wisconsin",31309,920,27314,947,3995,606
0500000US55117,55117,"Sheboygan County, Wisconsin",46191,1111,37457,1104,8734,804
0500000US55127,55127,"Walworth County, Wisconsin",36709,2309,29723,2117,6986,1031
0500000US55131,55131,"Washington County, Wisconsin",51026,1015,42798,1324,8228,982
0500000US55133,55133,"Waukesha County, Wisconsin",149435,1869,124456,1986,24979,1746
0500000US55139,55139,"Winnebago County, Wisconsin",63144,2395,51644,2314,11500,1178
0500000US55141,55141,"Wood County, Wisconsin",32118,912,25525,1114,6593,778
0500000US56021,56021,"Laramie County, Wyoming",33025,1603,27465,1886,5560,945
0500000US56025,56025,"Natrona County, Wyoming",28180,1304,23657,1259,4523,778
0500000US72005,72005,"Aguadilla Municipio, Puerto Rico",19049,1151,10493,1137,8556,1069
0500000US72013,72013,"Arecibo Municipio, Puerto Rico",29230,1412,15481,1339,13749,1160
0500000US72021,72021,"Bayamón Municipio, Puerto Rico",70146,1899,47067,1968,23079,1555
0500000US72025,72025,"Caguas Municipio, Puerto Rico",47155,1426,31235,1698,15920,1197
0500000US72031,72031,"Carolina Municipio, Puerto Rico",59982,2126,42484,2081,17498,1458
0500000US72061,72061,"Guaynabo Municipio, Puerto Rico",33665,2435,23498,2277,10167,1086
0500000US72097,72097,"Mayagüez Municipio, Puerto Rico",32155,1496,17924,1557,14231,1242
0500000US72113,72113,"Ponce Municipio, Puerto Rico",55658,1991,36156,2023,19502,1771
0500000US72127,72127,"San Juan Municipio, Puerto Rico",147359,2996,97226,3004,50133,2181
0500000US72135,72135,"Toa Alta Municipio, Puerto Rico",21503,918,15214,1056,6289,912
0500000US72137,72137,"Toa Baja Municipio, Puerto Rico",29615,1207,20033,1270,9582,1059
0500000US72139,72139,"Trujillo Alto Municipio, Puerto Rico",24454,1144,18353,1207,6101,980
