GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
0500000US41011,41011,"Coos County, Oregon",12813,8865
0500000US41013,41013,"Crook County, Oregon",20238,10636
0500000US41015,41015,"Curry County, Oregon",-,**
0500000US41019,41019,"Douglas County, Oregon",24430,14353
0500000US41027,41027,"Hood River County, Oregon",16974,8354
0500000US41031,41031,"Jefferson County, Oregon",46071,26750
0500000US41033,41033,"Josephine County, Oregon",6571,724
0500000US41039,41039,"Lane County, Oregon",29226,16094
0500000US41045,41045,"Malheur County, Oregon",23654,13115
0500000US41051,41051,"Multnomah County, Oregon",37580,15691
0500000US41057,41057,"Tillamook County, Oregon",-,**
0500000US41061,41061,"Union County, Oregon",15417,5908
0500000US41065,41065,"Wasco County, Oregon",30440,8941
0500000US41067,41067,"Washington County, Oregon",29000,8857
0500000US42001,42001,"Adams County, Pennsylvania",16372,492
0500000US42005,42005,"Armstrong County, Pennsylvania",19516,10397
0500000US42007,42007,"Beaver County, Pennsylvania",15000,9038
0500000US42011,42011,"Berks County, Pennsylvania",8651,289
0500000US42013,42013,"Blair County, Pennsylvania",-,**
0500000US42017,42017,"Bucks County, Pennsylvania",12475,8086
0500000US42021,42021,"Cambria County, Pennsylvania",-,**
0500000US42027,42027,"Centre County, Pennsylvania",-,**
0500000US42029,42029,"Chester County, Pennsylvania",8897,2078
0500000US42031,42031,"Clarion County, Pennsylvania",-,**
0500000US42033,42033,"Clearfield County, Pennsylvania",-,**
0500000US42037,42037,"Columbia County, Pennsylvania",-,**
0500000US42039,42039,"Crawford County, Pennsylvania",6458,3863
0500000US42043,42043,"Dauphin County, Pennsylvania",20833,16028
0500000US42047,42047,"Elk County, Pennsylvania",48250,32636
0500000US42051,42051,"Fayette County, Pennsylvania",-,**
0500000US42059,42059,"Greene County, Pennsylvania",-,**
0500000US42061,42061,"Huntingdon County, Pennsylvania",-,**
0500000US42063,42063,"Indiana County, Pennsylvania",-,**
0500000US42065,42065,"Jefferson County, Pennsylvania",-,**
0500000US42067,42067,"Juniata County, Pennsylvania",-,**
0500000US42069,42069,"Lackawanna County, Pennsylvania",18214,13615
0500000US42071,42071,"Lancaster County, Pennsylvania",32917,17498
0500000US42073,42073,"Lawrence County, Pennsylvania",-,**
0500000US42077,42077,"Lehigh County, Pennsylvania",16000,11744
0500000US42079,42079,"Luzerne County, Pennsylvania",18375,11694
0500000US42081,42081,"Lycoming County, Pennsylvania",-,**
0500000US42083,42083,"McKean County, Pennsylvania",-,**
0500000US42087,42087,"Mifflin County, Pennsylvania",-,**
0500000US42089,42089,"Monroe County, Pennsylvania","2,500-",***
0500000US42091,42091,"Montgomery County, Pennsylvania",34423,15390
0500000US42095,42095,"Northampton County, Pennsylvania",-,**
0500000US42099,42099,"Perry County, Pennsylvania",-,**
0500000US42101,42101,"Philadelphia County, Pennsylvania",14848,7059
0500000US42103,42103,"Pike County, Pennsylvania",-,**
0500000US42109,42109,"Snyder County, Pennsylvania",-,**
0500000US42111,42111,"Somerset County, Pennsylvania",-,**
0500000US42115,42115,"Susquehanna County, Pennsylvania",101446,97466
0500000US42117,42117,"Tioga County, Pennsylvania",-,**
0500000US42119,42119,"Union County, Pennsylvania",-,**
0500000US42123,42123,"Warren County, Pennsylvania",-,**
0500000US42127,42127,"Wayne County, Pennsylvania",-,**
0500000US42131,42131,"Wyoming County, Pennsylvania",-,**
0500000US42133,42133,"York County, Pennsylvania",31304,19585
0500000US44001,44001,"Bristol County, Rhode Island",-,**
0500000US44005,44005,"Newport County, Rhode Island",-,**
0500000US44007,44007,"Providence County, Rhode Island",8529,5042
0500000US44009,44009,"Washington County, Rhode Island",18015,5581
0500000US45001,45001,"Abbeville County, South Carolina",-,**
0500000US45003,45003,"Aiken County, South Carolina",40955,18124
0500000US45007,45007,"Anderson County, South Carolina",-,**
0500000US45011,45011,"Barnwell County, South Carolina",-,**
0500000US45015,45015,"Berkeley County, South Carolina",-,**
0500000US45021,45021,"Cherokee County, South Carolina",-,**
0500000US45023,45023,"Chester County, South Carolina",-,**
0500000US45025,45025,"Chesterfield County, South Carolina",-,**
0500000US45027,45027,"Clarendon County, South Carolina",-,**
0500000US45029,45029,"Colleton County, South Carolina",-,**
0500000US45031,45031,"Darlington County, South Carolina",-,**
0500000US45033,45033,"Dillon County, South Carolina",12875,7863
0500000US45035,45035,"Dorchester County, South Carolina",-,**
0500000US45037,45037,"Edgefield County, South Carolina",-,**
0500000US45039,45039,"Fairfield County, South Carolina",-,**
0500000US45043,45043,"Georgetown County, South Carolina",-,**
0500000US45045,45045,"Greenville County, South Carolina",30064,11751
0500000US45047,45047,"Greenwood County, South Carolina",-,**
0500000US45049,45049,"Hampton County, South Carolina",-,**
0500000US45051,45051,"Horry County, South Carolina",12432,9880
0500000US45053,45053,"Jasper County, South Carolina",-,**
0500000US45055,45055,"Kershaw County, South Carolina",-,**
0500000US45057,45057,"Lancaster County, South Carolina",-,**
0500000US45059,45059,"Laurens County, South Carolina",-,**
0500000US45067,45067,"Marion County, South Carolina",-,**
0500000US45071,45071,"Newberry County, South Carolina",-,**
0500000US45073,45073,"Oconee County, South Carolina","2,500-",***
0500000US45075,45075,"Orangeburg County, South Carolina",-,**
0500000US45077,45077,"Pickens County, South Carolina",-,**
0500000US45079,45079,"Richland County, South Carolina",9187,3183
0500000US45085,45085,"Sumter County, South Carolina",-,**
0500000US45087,45087,"Union County, South Carolina",-,**
0500000US45089,45089,"Williamsburg County, South Carolina",-,**
0500000US46011,46011,"Brookings County, South Dakota",-,**
0500000US46029,46029,"Codington County, South Dakota",15864,6535
0500000US46083,46083,"Lincoln County, South Dakota","2,500-",***
0500000US46093,46093,"Meade County, South Dakota",-,**
0500000US46103,46103,"Pennington County, South Dakota",13017,9424
0500000US47001,47001,"Anderson County, Tennessee",16750,1338
0500000US47003,47003,"Bedford County, Tennessee",-,**
0500000US47013,47013,"Campbell County, Tennessee",12865,6628
0500000US47017,47017,"Carroll County, Tennessee",-,**
0500000US47019,47019,"Carter County, Tennessee",-,**
0500000US47021,47021,"Cheatham County, Tennessee",-,**
0500000US47025,47025,"Claiborne County, Tennessee",-,**
0500000US47029,47029,"Cocke County, Tennessee",-,**
0500000US47031,47031,"Coffee County, Tennessee",-,**
0500000US47035,47035,"Cumberland County, Tennessee",-,**
0500000US47037,47037,"Davidson County, Tennessee",29219,23531
0500000US47043,47043,"Dickson County, Tennessee",26613,1804
0500000US47045,47045,"Dyer County, Tennessee",-,**
0500000US47047,47047,"Fayette County, Tennessee","2,500-",***
0500000US47051,47051,"Franklin County, Tennessee",11500,4347
0500000US47053,47053,"Gibson County, Tennessee",39511,28322
0500000US47055,47055,"Giles County, Tennessee",-,**
0500000US47057,47057,"Grainger County, Tennessee",-,**
0500000US47059,47059,"Greene County, Tennessee",-,**
0500000US47063,47063,"Hamblen County, Tennessee",-,**
0500000US47065,47065,"Hamilton County, Tennessee",16429,13186
0500000US47069,47069,"Hardeman County, Tennessee",-,**
0500000US47071,47071,"Hardin County, Tennessee",-,**
0500000US47073,47073,"Hawkins County, Tennessee",-,**
0500000US47077,47077,"Henderson County, Tennessee",-,**
0500000US47079,47079,"Henry County, Tennessee",-,**
0500000US47081,47081,"Hickman County, Tennessee",-,**
0500000US47089,47089,"Jefferson County, Tennessee",-,**
0500000US47093,47093,"Knox County, Tennessee",16846,5526
0500000US47099,47099,"Lawrence County, Tennessee",-,**
0500000US47103,47103,"Lincoln County, Tennessee",-,**
0500000US47105,47105,"Loudon County, Tennessee",-,**
0500000US47107,47107,"McMinn County, Tennessee",6346,749
0500000US47109,47109,"McNairy County, Tennessee",-,**
0500000US47111,47111,"Macon County, Tennessee",-,**
0500000US47113,47113,"Madison County, Tennessee",-,**
0500000US47115,47115,"Marion County, Tennessee",-,**
0500000US47119,47119,"Maury County, Tennessee",-,**
0500000US47123,47123,"Monroe County, Tennessee",-,**
0500000US47129,47129,"Morgan County, Tennessee",-,**
0500000US47131,47131,"Obion County, Tennessee",-,**
0500000US47133,47133,"Overton County, Tennessee",-,**
0500000US47141,47141,"Putnam County, Tennessee",-,**
0500000US47145,47145,"Roane County, Tennessee",-,**
0500000US47147,47147,"Robertson County, Tennessee",-,**
0500000US47149,47149,"Rutherford County, Tennessee",33611,14706
0500000US47151,47151,"Scott County, Tennessee","2,500-",***
0500000US47155,47155,"Sevier County, Tennessee",-,**
0500000US47157,47157,"Shelby County, Tennessee",27820,12779
0500000US47165,47165,"Sumner County, Tennessee",-,**
0500000US47177,47177,"Warren County, Tennessee",-,**
0500000US47179,47179,"Washington County, Tennessee",24013,4501
0500000US47183,47183,"Weakley County, Tennessee",-,**
0500000US47185,47185,"White County, Tennessee",-,**
0500000US47187,47187,"Williamson County, Tennessee",-,**
0500000US47189,47189,"Wilson County, Tennessee",-,**
0500000US48005,48005,"Angelina County, Texas",-,**
0500000US48007,48007,"Aransas County, Texas",-,**
0500000US48015,48015,"Austin County, Texas",-,**
0500000US48019,48019,"Bandera County, Texas",-,**
0500000US48021,48021,"Bastrop County, Texas",-,**
0500000US48025,48025,"Bee County, Texas",-,**
0500000US48027,48027,"Bell County, Texas",34148,33826
0500000US48029,48029,"Bexar County, Texas",34337,12773
0500000US48039,48039,"Brazoria County, Texas",29318,16766
0500000US48041,48041,"Brazos County, Texas",44801,11498
0500000US48049,48049,"Brown County, Texas",18030,3286
0500000US48053,48053,"Burnet County, Texas",-,**
0500000US48055,48055,"Caldwell County, Texas",35268,6505
0500000US48057,48057,"Calhoun County, Texas",-,**
0500000US48061,48061,"Cameron County, Texas",19430,14540
0500000US48071,48071,"Chambers County, Texas",-,**
0500000US48073,48073,"Cherokee County, Texas",-,**
0500000US48085,48085,"Collin County, Texas",81099,39371
0500000US48089,48089,"Colorado County, Texas",-,**
0500000US48097,48097,"Cooke County, Texas",55375,2025
0500000US48099,48099,"Coryell County, Texas",28083,5578
0500000US48113,48113,"Dallas County, Texas",32140,12132
0500000US48121,48121,"Denton County, Texas",16905,10528
0500000US48135,48135,"Ector County, Texas",36382,10052
0500000US48143,48143,"Erath County, Texas",-,**
0500000US48147,48147,"Fannin County, Texas",-,**
0500000US48149,48149,"Fayette County, Texas",-,**
0500000US48157,48157,"Fort Bend County, Texas",43750,15691
0500000US48171,48171,"Gillespie County, Texas",-,**
0500000US48179,48179,"Gray County, Texas",-,**
0500000US48181,48181,"Grayson County, Texas",12813,9743
0500000US48183,48183,"Gregg County, Texas",45380,41595
0500000US48185,48185,"Grimes County, Texas",-,**
0500000US48189,48189,"Hale County, Texas",-,**
0500000US48199,48199,"Hardin County, Texas",-,**
0500000US48201,48201,"Harris County, Texas",22036,6481
0500000US48203,48203,"Harrison County, Texas",-,**
0500000US48209,48209,"Hays County, Texas",58007,55598
0500000US48213,48213,"Henderson County, Texas",-,**
0500000US48215,48215,"Hidalgo County, Texas","2,500-",***
0500000US48217,48217,"Hill County, Texas",30882,7149
0500000US48219,48219,"Hockley County, Texas",-,**
0500000US48221,48221,"Hood County, Texas",-,**
0500000US48223,48223,"Hopkins County, Texas",-,**
0500000US48225,48225,"Houston County, Texas",-,**
0500000US48227,48227,"Howard County, Texas",-,**
0500000US48231,48231,"Hunt County, Texas",3354,2131
0500000US48241,48241,"Jasper County, Texas",-,**
0500000US48245,48245,"Jefferson County, Texas",15417,1813
0500000US48249,48249,"Jim Wells County, Texas",-,**
0500000US48251,48251,"Johnson County, Texas",-,**
0500000US48259,48259,"Kendall County, Texas",-,**
0500000US48265,48265,"Kerr County, Texas",-,**
0500000US48273,48273,"Kleberg County, Texas",-,**
0500000US48277,48277,"Lamar County, Texas",-,**
0500000US48281,48281,"Lampasas County, Texas",-,**
0500000US48291,48291,"Liberty County, Texas",12891,4249
0500000US48293,48293,"Limestone County, Texas",-,**
0500000US48303,48303,"Lubbock County, Texas",30908,18057
0500000US48309,48309,"McLennan County, Texas",43750,38092
0500000US48321,48321,"Matagorda County, Texas",-,**
0500000US48325,48325,"Medina County, Texas",-,**
0500000US48329,48329,"Midland County, Texas",23750,8502
0500000US48331,48331,"Milam County, Texas",-,**
0500000US48339,48339,"Montgomery County, Texas",54063,50755
0500000US48341,48341,"Moore County, Texas",-,**
0500000US48347,48347,"Nacogdoches County, Texas",20714,16067
0500000US48349,48349,"Navarro County, Texas",-,**
0500000US48355,48355,"Nueces County, Texas",55239,17218
0500000US48363,48363,"Palo Pinto County, Texas",-,**
0500000US48365,48365,"Panola County, Texas",-,**
0500000US48367,48367,"Parker County, Texas",125553,59657
0500000US48397,48397,"Rockwall County, Texas",101696,42854
0500000US48401,48401,"Rusk County, Texas",-,**
0500000US48407,48407,"San Jacinto County, Texas",-,**
0500000US48409,48409,"San Patricio County, Texas","2,500-",***
0500000US48419,48419,"Shelby County, Texas",-,**
0500000US48423,48423,"Smith County, Texas",42050,19650
0500000US48427,48427,"Starr County, Texas",-,**
0500000US48439,48439,"Tarrant County, Texas",39135,14880
0500000US48441,48441,"Taylor County, Texas",57262,15711
0500000US48449,48449,"Titus County, Texas",-,**
0500000US48451,48451,"Tom Green County, Texas",16190,6886
0500000US48453,48453,"Travis County, Texas",26313,21110
0500000US48457,48457,"Tyler County, Texas",-,**
0500000US48459,48459,"Upshur County, Texas",-,**
0500000US48463,48463,"Uvalde County, Texas",-,**
0500000US48465,48465,"Val Verde County, Texas",-,**
0500000US48469,48469,"Victoria County, Texas",-,**
0500000US48471,48471,"Walker County, Texas",-,**
0500000US48473,48473,"Waller County, Texas",-,**
0500000US48477,48477,"Washington County, Texas",-,**
0500000US48481,48481,"Wharton County, Texas",-,**
0500000US48485,48485,"Wichita County, Texas",47866,20253
0500000US48489,48489,"Willacy County, Texas","2,500-",***
0500000US48491,48491,"Williamson County, Texas",41010,19823
0500000US48493,48493,"Wilson County, Texas",-,**
0500000US48497,48497,"Wise County, Texas",-,**
0500000US48499,48499,"Wood County, Texas",-,**
0500000US49005,49005,"Cache County, Utah",40777,25436
0500000US49021,49021,"Iron County, Utah",-,**
0500000US49035,49035,"Salt Lake County, Utah",31045,10675
0500000US49039,49039,"Sanpete County, Utah",-,**
0500000US49041,49041,"Sevier County, Utah",-,**
0500000US49043,49043,"Summit County, Utah",-,**
0500000US49045,49045,"Tooele County, Utah",-,**
0500000US49051,49051,"Wasatch County, Utah",-,**
0500000US49053,49053,"Washington County, Utah",-,**
0500000US50001,50001,"Addison County, Vermont",-,**
0500000US50003,50003,"Bennington County, Vermont",-,**
0500000US50005,50005,"Caledonia County, Vermont",60167,41040
0500000US50011,50011,"Franklin County, Vermont",-,**
0500000US50015,50015,"Lamoille County, Vermont",-,**
0500000US50017,50017,"Orange County, Vermont",-,**
0500000US50019,50019,"Orleans County, Vermont",8750,560
0500000US50021,50021,"Rutland County, Vermont",17143,2135
0500000US50023,50023,"Washington County, Vermont",45469,26385
0500000US50025,50025,"Windham County, Vermont",53472,40451
0500000US51001,51001,"Accomack County, Virginia",-,**
0500000US51003,51003,"Albemarle County, Virginia","2,500-",***
0500000US51009,51009,"Amherst County, Virginia",-,**
0500000US51013,51013,"Arlington County, Virginia",90295,39910
0500000US51015,51015,"Augusta County, Virginia",-,**
0500000US51019,51019,"Bedford County, Virginia",-,**
0500000US51023,51023,"Botetourt County, Virginia",-,**
0500000US51027,51027,"Buchanan County, Virginia",-,**
0500000US51031,51031,"Campbell County, Virginia",-,**
0500000US51033,51033,"Caroline County, Virginia",45823,14297
0500000US51035,51035,"Carroll County, Virginia",-,**
0500000US51047,51047,"Culpeper County, Virginia",-,**
0500000US51053,51053,"Dinwiddie County, Virginia",-,**
0500000US51061,51061,"Fauquier County, Virginia",-,**
0500000US51065,51065,"Fluvanna County, Virginia",-,**
0500000US51067,51067,"Franklin County, Virginia",-,**
0500000US51069,51069,"Frederick County, Virginia",-,**
0500000US51073,51073,"Gloucester County, Virginia",-,**
0500000US51075,51075,"Goochland County, Virginia",-,**
0500000US51083,51083,"Halifax County, Virginia",-,**
0500000US51085,51085,"Hanover County, Virginia",-,**
0500000US51087,51087,"Henrico County, Virginia","2,500-",***
0500000US51089,51089,"Henry County, Virginia",-,**
0500000US51093,51093,"Isle of Wight County, Virginia",-,**
0500000US51095,51095,"James City County, Virginia",-,**
0500000US51099,51099,"King George County, Virginia",-,**
0500000US51105,51105,"Lee County, Virginia",-,**
0500000US51107,51107,"Loudoun County, Virginia",-,**
0500000US51109,51109,"Louisa County, Virginia",44830,32193
0500000US51117,51117,"Mecklenburg County, Virginia",-,**
0500000US51121,51121,"Montgomery County, Virginia",-,**
0500000US51137,51137,"Orange County, Virginia",-,**
0500000US51139,51139,"Page County, Virginia",-,**
0500000US51143,51143,"Pittsylvania County, Virginia",-,**
0500000US51145,51145,"Powhatan County, Virginia",-,**
0500000US51147,51147,"Prince Edward County, Virginia",-,**
0500000US51149,51149,"Prince George County, Virginia",-,**
0500000US51155,51155,"Pulaski County, Virginia",-,**
0500000US51161,51161,"Roanoke County, Virginia",-,**
0500000US51163,51163,"Rockbridge County, Virginia",-,**
0500000US51165,51165,"Rockingham County, Virginia",22763,15192
0500000US51167,51167,"Russell County, Virginia",-,**
0500000US51169,51169,"Scott County, Virginia",-,**
0500000US51171,51171,"Shenandoah County, Virginia",-,**
0500000US51173,51173,"Smyth County, Virginia",-,**
0500000US51179,51179,"Stafford County, Virginia",48381,35368
0500000US51185,51185,"Tazewell County, Virginia",-,**
0500000US51191,51191,"Washington County, Virginia",-,**
0500000US51195,51195,"Wise County, Virginia",-,**
0500000US51197,51197,"Wythe County, Virginia",-,**
0500000US51199,51199,"York County, Virginia",-,**
0500000US51510,51510,"Alexandria city, Virginia",7961,5243
0500000US51540,51540,"Charlottesville city, Virginia",40000,26172
0500000US51590,51590,"Danville city, Virginia","2,500-",***
0500000US51600,51600,"Fairfax city, Virginia",-,**
0500000US51630,51630,"Fredericksburg city, Virginia",-,**
0500000US51650,51650,"Hampton city, Virginia",-,**
0500000US51660,51660,"Harrisonburg city, Virginia",-,**
0500000US51670,51670,"Hopewell city, Virginia",-,**
0500000US51683,51683,"Manassas city, Virginia",-,**
0500000US51700,51700,"Newport News city, Virginia","2,500-",***
0500000US51710,51710,"Norfolk city, Virginia",32227,12045
0500000US51730,51730,"Petersburg city, Virginia",-,**
0500000US51760,51760,"Richmond city, Virginia",21159,11298
0500000US51770,51770,"Roanoke city, Virginia",-,**
0500000US51775,51775,"Salem city, Virginia",29702,11297
0500000US51790,51790,"Staunton city, Virginia",-,**
0500000US51800,51800,"Suffolk city, Virginia",-,**
0500000US51810,51810,"Virginia Beach city, Virginia",42194,32063
0500000US51820,51820,"Waynesboro city, Virginia",-,**
0500000US51840,51840,"Winchester city, Virginia",-,**
0500000US53003,53003,"Asotin County, Washington",-,**
0500000US53011,53011,"Clark County, Washington",32689,9706
0500000US53021,53021,"Franklin County, Washington",-,**
0500000US53031,53031,"Jefferson County, Washington",20147,16716
0500000US53033,53033,"King County, Washington",30102,4197
0500000US53035,53035,"Kitsap County, Washington",36768,6305
0500000US53037,53037,"Kittitas County, Washington","2,500-",***
0500000US53039,53039,"Klickitat County, Washington",85298,46101
0500000US53045,53045,"Mason County, Washington",17270,5460
0500000US53047,53047,"Okanogan County, Washington",17406,9854
0500000US53049,53049,"Pacific County, Washington",53750,29424
0500000US53053,53053,"Pierce County, Washington",39231,9294
0500000US53061,53061,"Snohomish County, Washington",47179,14265
0500000US53063,53063,"Spokane County, Washington",25903,14606
0500000US53065,53065,"Stevens County, Washington",18841,8166
0500000US54005,54005,"Boone County, West Virginia",-,**
0500000US54009,54009,"Brooke County, West Virginia",-,**
0500000US54011,54011,"Cabell County, West Virginia",-,**
0500000US54019,54019,"Fayette County, West Virginia",-,**
0500000US54025,54025,"Greenbrier County, West Virginia",-,**
0500000US54027,54027,"Hampshire County, West Virginia",-,**
0500000US54029,54029,"Hancock County, West Virginia",-,**
0500000US54033,54033,"Harrison County, West Virginia",-,**
0500000US54035,54035,"Jackson County, West Virginia",-,**
0500000US54037,54037,"Jefferson County, West Virginia",-,**
0500000US54039,54039,"Kanawha County, West Virginia",15089,6494
0500000US54043,54043,"Lincoln County, West Virginia",-,**
0500000US54045,54045,"Logan County, West Virginia",-,**
0500000US54047,54047,"McDowell County, West Virginia",-,**
0500000US54049,54049,"Marion County, West Virginia",-,**
0500000US54051,54051,"Marshall County, West Virginia",-,**
0500000US54053,54053,"Mason County, West Virginia",-,**
0500000US54055,54055,"Mercer County, West Virginia",-,**
0500000US54057,54057,"Mineral County, West Virginia",-,**
0500000US54059,54059,"Mingo County, West Virginia",-,**
0500000US54067,54067,"Nicholas County, West Virginia",-,**
0500000US54069,54069,"Ohio County, West Virginia","2,500-",***
0500000US54077,54077,"Preston County, West Virginia",-,**
0500000US54079,54079,"Putnam County, West Virginia",-,**
0500000US54081,54081,"Raleigh County, West Virginia",17734,6480
0500000US54083,54083,"Randolph County, West Virginia",-,**
0500000US54097,54097,"Upshur County, West Virginia",-,**
0500000US54099,54099,"Wayne County, West Virginia",-,**
0500000US54107,54107,"Wood County, West Virginia",-,**
0500000US54109,54109,"Wyoming County, West Virginia",-,**
0500000US55009,55009,"Brown County, Wisconsin",33625,18357
0500000US55015,55015,"Calumet County, Wisconsin",-,**
0500000US55017,55017,"Chippewa County, Wisconsin",-,**
0500000US55019,55019,"Clark County, Wisconsin",62500,12517
0500000US55021,55021,"Columbia County, Wisconsin",-,**
0500000US55025,55025,"Dane County, Wisconsin",56250,22261
0500000US55027,55027,"Dodge County, Wisconsin",34375,22719
0500000US55029,55029,"Door County, Wisconsin",-,**
0500000US55031,55031,"Douglas County, Wisconsin",20536,13321
0500000US55033,55033,"Dunn County, Wisconsin",24500,16270
0500000US55035,55035,"Eau Claire County, Wisconsin",26563,9257
0500000US55039,55039,"Fond du Lac County, Wisconsin",23685,1052
0500000US55043,55043,"Grant County, Wisconsin",-,**
0500000US55045,55045,"Green County, Wisconsin",-,**
0500000US55049,55049,"Iowa County, Wisconsin",-,**
0500000US55055,55055,"Jefferson County, Wisconsin",-,**
0500000US55057,55057,"Juneau County, Wisconsin",35625,17855
0500000US55061,55061,"Kewaunee County, Wisconsin",-,**
0500000US55063,55063,"La Crosse County, Wisconsin",46190,20834
0500000US55067,55067,"Langlade County, Wisconsin",9091,5706
0500000US55069,55069,"Lincoln County, Wisconsin",-,**
0500000US55071,55071,"Manitowoc County, Wisconsin","2,500-",***
0500000US55075,55075,"Marinette County, Wisconsin",26610,15928
0500000US55079,55079,"Milwaukee County, Wisconsin",18661,2880
0500000US55081,55081,"Monroe County, Wisconsin",50673,41862
0500000US55085,55085,"Oneida County, Wisconsin",-,**
0500000US55089,55089,"Ozaukee County, Wisconsin",-,**
0500000US55093,55093,"Pierce County, Wisconsin",-,**
0500000US55095,55095,"Polk County, Wisconsin",71563,49247
0500000US55101,55101,"Racine County, Wisconsin",-,**
0500000US55105,55105,"Rock County, Wisconsin",23546,12977
0500000US55109,55109,"St. Croix County, Wisconsin","2,500-",***
0500000US55111,55111,"Sauk County, Wisconsin",26136,304
0500000US55115,55115,"Shawano County, Wisconsin",16934,2816
0500000US55117,55117,"Sheboygan County, Wisconsin",-,**
0500000US55121,55121,"Trempealeau County, Wisconsin",-,**
0500000US55123,55123,"Vernon County, Wisconsin",-,**
0500000US55125,55125,"Vilas County, Wisconsin",24500,12365
0500000US55127,55127,"Walworth County, Wisconsin",-,**
0500000US55131,55131,"Washington County, Wisconsin",-,**
0500000US55133,55133,"Waukesha County, Wisconsin",31471,23981
0500000US55135,55135,"Waupaca County, Wisconsin",-,**
0500000US55141,55141,"Wood County, Wisconsin",13257,3827
0500000US56001,56001,"Albany County, Wyoming",-,**
0500000US56005,56005,"Campbell County, Wyoming",-,**
0500000US56013,56013,"Fremont County, Wyoming",39276,32875
0500000US56029,56029,"Park County, Wyoming",-,**
0500000US56033,56033,"Sheridan County, Wyoming",-,**
0500000US56037,56037,"Sweetwater County, Wyoming",45875,33957
0500000US56039,56039,"Teton County, Wyoming",-,**
0500000US56041,56041,"Uinta County, Wyoming",-,**
0500000US72003,72003,"Aguada Municipio, Puerto Rico",-,**
0500000US72005,72005,"Aguadilla Municipio, Puerto Rico","2,500-",***
0500000US72007,72007,"Aguas Buenas Municipio, Puerto Rico",-,**
0500000US72009,72009,"Aibonito Municipio, Puerto Rico",-,**
0500000US72011,72011,"Añasco Municipio, Puerto Rico",-,**
0500000US72017,72017,"Barceloneta Municipio, Puerto Rico",-,**
0500000US72019,72019,"Barranquitas Municipio, Puerto Rico",-,**
0500000US72021,72021,"Bayamón Municipio, Puerto Rico",-,**
0500000US72023,72023,"Cabo Rojo Municipio, Puerto Rico",-,**
0500000US72025,72025,"Caguas Municipio, Puerto Rico",-,**
0500000US72027,72027,"Camuy Municipio, Puerto Rico",-,**
0500000US72029,72029,"Canóvanas Municipio, Puerto Rico",-,**
0500000US72033,72033,"Cataño Municipio, Puerto Rico",-,**
0500000US72035,72035,"Cayey Municipio, Puerto Rico",-,**
0500000US72039,72039,"Ciales Municipio, Puerto Rico",-,**
0500000US72041,72041,"Cidra Municipio, Puerto Rico",-,**
0500000US72043,72043,"Coamo Municipio, Puerto Rico",-,**
0500000US72047,72047,"Corozal Municipio, Puerto Rico",-,**
0500000US72051,72051,"Dorado Municipio, Puerto Rico",-,**
0500000US72053,72053,"Fajardo Municipio, Puerto Rico",-,**
0500000US72055,72055,"Guánica Municipio, Puerto Rico",-,**
0500000US72057,72057,"Guayama Municipio, Puerto Rico",-,**
0500000US72059,72059,"Guayanilla Municipio, Puerto Rico","2,500-",***
0500000US72063,72063,"Gurabo Municipio, Puerto Rico",-,**
0500000US72065,72065,"Hatillo Municipio, Puerto Rico",-,**
0500000US72069,72069,"Humacao Municipio, Puerto Rico",-,**
0500000US72071,72071,"Isabela Municipio, Puerto Rico",-,**
0500000US72075,72075,"Juana Díaz Municipio, Puerto Rico",-,**
0500000US72077,72077,"Juncos Municipio, Puerto Rico",-,**
0500000US72079,72079,"Lajas Municipio, Puerto Rico",-,**
0500000US72081,72081,"Lares Municipio, Puerto Rico",-,**
0500000US72085,72085,"Las Piedras Municipio, Puerto Rico",-,**
0500000US72087,72087,"Loíza Municipio, Puerto Rico",-,**
0500000US72089,72089,"Luquillo Municipio, Puerto Rico",-,**
0500000US72091,72091,"Manatí Municipio, Puerto Rico",-,**
0500000US72097,72097,"Mayagüez Municipio, Puerto Rico",-,**
0500000US72099,72099,"Moca Municipio, Puerto Rico",-,**
0500000US72101,72101,"Morovis Municipio, Puerto Rico",-,**
0500000US72103,72103,"Naguabo Municipio, Puerto Rico",-,**
0500000US72105,72105,"Naranjito Municipio, Puerto Rico",-,**
0500000US72107,72107,"Orocovis Municipio, Puerto Rico",-,**
0500000US72109,72109,"Patillas Municipio, Puerto Rico",-,**
0500000US72111,72111,"Peñuelas Municipio, Puerto Rico",-,**
0500000US72115,72115,"Quebradillas Municipio, Puerto Rico",-,**
0500000US72119,72119,"Río Grande Municipio, Puerto Rico",-,**
0500000US72121,72121,"Sabana Grande Municipio, Puerto Rico",-,**
0500000US72123,72123,"Salinas Municipio, Puerto Rico",-,**
0500000US72125,72125,"San Germán Municipio, Puerto Rico",-,**
0500000US72127,72127,"San Juan Municipio, Puerto Rico",9458,7245
0500000US72129,72129,"San Lorenzo Municipio, Puerto Rico",-,**
0500000US72131,72131,"San Sebastián Municipio, Puerto Rico",-,**
0500000US72133,72133,"Santa Isabel Municipio, Puerto Rico",-,**
0500000US72135,72135,"Toa Alta Municipio, Puerto Rico",-,**
0500000US72137,72137,"Toa Baja Municipio, Puerto Rico",-,**
0500000US72143,72143,"Vega Alta Municipio, Puerto Rico",-,**
0500000US72145,72145,"Vega Baja Municipio, Puerto Rico",-,**
