GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD14,HD02_VD14,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22
0500000US27093,27093,"Meeker County, Minnesota",25489,2526,33977,5034,30261,5406,32828,3109,15750,5782,59451,15393,59756,15910,43750,20089,18264,2989,16850,1778,23438,4982,15324,2128,72697,50049,73289,37748,12250,19934
0500000US27095,27095,"Mille Lacs County, Minnesota",26587,7523,35009,4643,28359,9903,33730,5678,15208,3442,60714,19642,62658,22888,42500,48576,17243,4995,15565,3939,30988,4374,13091,1319,50000,13530,50000,13530,-,**
0500000US27097,27097,"Morrison County, Minnesota",23835,2922,29154,5869,26699,3047,30098,6297,18208,5569,47443,5783,47792,5571,18750,6024,16435,3516,15474,2441,26297,6056,12632,1668,41625,30937,40875,38133,65500,55956
0500000US27099,27099,"Mower County, Minnesota",25381,3339,31493,4156,27471,4003,30013,4152,19614,2715,55524,16704,55338,18881,70764,75164,21530,1360,20741,1446,34867,7059,16794,1507,39239,6658,39277,7295,-,**
0500000US27103,27103,"Nicollet County, Minnesota",28802,5369,33987,4569,31944,3056,34549,5751,20804,14206,52656,9666,52734,9893,-,**,22420,4808,21688,4739,30689,6437,17911,3721,34167,27411,34015,30822,-,**
0500000US27105,27105,"Nobles County, Minnesota",19193,3402,23464,6608,20343,5568,20551,6891,19948,5141,60608,31102,60777,31079,50417,35326,14931,4047,13709,3700,11650,4474,15493,2722,38839,15774,38839,16923,51250,57697
0500000US27109,27109,"Olmsted County, Minnesota",36450,2718,41090,2362,35919,4996,38147,5029,30408,5719,70517,17171,70409,17032,80202,63933,32711,2722,30280,2659,40213,3234,19473,2555,47035,7310,47122,7378,30625,45075
0500000US27111,27111,"Otter Tail County, Minnesota",22203,1668,27236,5099,28232,5579,32988,4492,17636,3422,24932,13290,23919,6781,39659,56978,16803,1415,15935,1196,19438,6272,14944,1279,41492,37155,41129,38032,76737,58066
0500000US27115,27115,"Pine County, Minnesota",29488,3616,38056,6769,30801,4022,34615,6391,20223,4743,59063,34392,72250,36228,35391,10997,21181,3690,18218,4027,27273,4611,14603,1828,44591,7406,44864,11854,36667,16002
0500000US27119,27119,"Polk County, Minnesota",20791,2899,23376,4517,22552,3378,24668,3704,15990,6079,42143,51758,40893,52057,75349,17043,18775,3506,17277,3563,20536,14117,16875,3401,30455,16759,30886,15628,18920,5813
0500000US27123,27123,"Ramsey County, Minnesota",34601,1010,39092,2157,33922,1830,37090,2296,24109,2011,62797,4003,63021,4112,61310,38880,31763,954,29386,1394,36214,1462,20471,1391,53605,4159,54352,4371,36759,19011
0500000US27131,27131,"Rice County, Minnesota",36277,3753,42422,4493,37210,6165,40764,5618,27694,6141,66534,10949,69500,12775,54323,15042,26814,3825,24070,4132,32741,8141,19684,4164,48564,6024,48564,6024,-,**
0500000US27137,27137,"St. Louis County, Minnesota",24406,1407,30602,1361,26509,2232,29888,2749,20652,1772,45261,6792,45734,6815,40962,12496,20341,1319,18367,938,22731,2204,16480,1023,36798,7952,37179,9381,31130,3412
0500000US27139,27139,"Scott County, Minnesota",44961,3277,54970,5372,44540,3793,47777,4748,26848,4842,81145,9738,82885,9768,28299,1714,36022,4410,29073,3252,35721,4647,18263,3913,77069,7366,77706,7023,-,**
0500000US27141,27141,"Sherburne County, Minnesota",41534,3503,48785,5000,42896,5195,42750,5377,45417,18131,70108,27805,70797,26140,28000,2332,26738,6868,23146,4472,26467,6941,17253,2735,66250,23869,68984,23655,-,**
0500000US27145,27145,"Stearns County, Minnesota",28165,2271,33259,1850,28533,2669,30664,2317,15529,3115,46967,6953,46949,6925,63250,54318,22326,1712,20362,1655,26592,3300,15591,1245,41039,6897,41903,6512,31944,6182
0500000US27147,27147,"Steele County, Minnesota",29471,4605,39818,4206,36447,3170,40514,5360,21094,7643,67368,8802,68750,8002,20000,15794,21648,3832,19253,2278,23750,14101,18938,1571,47039,14920,53750,10526,40500,22320
0500000US27153,27153,"Todd County, Minnesota",23080,3387,33356,5191,25976,4275,31165,5073,14796,2731,53092,4799,53203,3739,21786,25546,16598,3788,15190,3402,20421,3648,13553,3035,50250,12371,50250,12371,-,**
0500000US27157,27157,"Wabasha County, Minnesota",21116,4187,31983,4358,25536,10393,25179,12438,27619,16544,91120,28893,92132,15368,63250,17850,17476,1943,17105,1628,28466,5690,14094,1452,53594,51157,54922,52290,20208,9732
0500000US27163,27163,"Washington County, Minnesota",44827,2395,52929,2771,48848,2702,50643,3273,25625,7786,71681,3941,72448,4087,44514,18313,37110,2734,33759,2593,42558,3038,19306,3156,75494,10773,76164,8795,41036,12923
0500000US27169,27169,"Winona County, Minnesota",22736,2705,26250,4645,24243,4425,24231,4524,25250,16243,37715,11923,36705,13264,39688,57499,19934,3067,17990,2281,20335,2903,15946,2283,33232,7587,32786,9003,63224,17562
0500000US27171,27171,"Wright County, Minnesota",39303,4330,46474,3739,38500,4790,40734,4166,26597,6419,72538,5103,72726,4859,48214,68949,27385,2755,24138,5004,29498,5146,16923,1664,67887,20104,68036,20622,63438,45993
0500000US28001,28001,"Adams County, Mississippi",17913,3252,26834,8296,27231,7122,33156,5947,17237,11351,19824,46941,19824,46941,-,**,14537,2890,13880,2990,16379,5722,13011,2545,30989,13061,30989,13061,-,**
0500000US28003,28003,"Alcorn County, Mississippi",13921,1497,16326,6341,13838,5081,18488,15062,10948,4530,27831,16085,21136,14696,40859,1781,13371,1431,13219,1460,15668,4323,11776,1886,51563,56953,51563,56953,-,**
0500000US28011,28011,"Bolivar County, Mississippi",12676,1650,18701,5987,14627,5152,14828,6141,14420,7187,29697,17604,29015,15393,41023,9190,10599,1836,10806,2239,9739,5325,11274,1830,10151,2140,10151,2140,-,**
0500000US28025,28025,"Clay County, Mississippi",13466,5705,15278,8692,13889,7463,17431,10569,10883,1920,50833,10249,50833,10249,-,**,11951,6698,9836,5103,12679,13647,9120,3334,35560,5550,35560,5550,-,**
0500000US28027,28027,"Coahoma County, Mississippi",15009,4064,20485,4253,17616,9608,20196,4308,11652,1617,34975,21982,45567,16651,28594,3736,12428,2572,11859,2319,18047,26604,11204,2042,17064,117466,17064,117466,-,**
0500000US28029,28029,"Copiah County, Mississippi",14674,3188,16411,9049,14329,3442,15897,9624,12878,2410,36125,14644,35875,9705,67885,90512,13959,2736,13101,2136,18417,12949,12272,1587,24344,2359,23811,1567,-,**
0500000US28031,28031,"Covington County, Mississippi",17158,3623,17769,5802,15484,5696,15417,5878,15714,15663,26548,121479,26151,4172,"200,000+",***,16278,6005,16023,6228,18009,8808,15250,7370,90559,93882,90559,93882,-,**
0500000US28033,28033,"DeSoto County, Mississippi",35434,3341,42042,4019,36444,4424,39567,3731,27680,7310,64047,10485,64609,10570,46250,26407,29427,3001,24761,3982,31345,2652,17970,1996,46882,12085,46798,14498,47895,16278
0500000US28035,28035,"Forrest County, Mississippi",21075,1491,28544,6218,23235,7161,26075,8157,16138,8695,43006,12432,43006,12432,-,**,16353,2513,14919,2093,15462,7520,14633,1849,31354,13160,30885,14793,-,**
0500000US28039,28039,"George County, Mississippi",16644,7030,23475,14339,22775,13946,24167,17842,14395,20270,63490,31467,63490,31467,-,**,13837,5786,12202,3816,17333,17231,8628,1570,53550,34586,53550,34586,-,**
0500000US28043,28043,"Grenada County, Mississippi",20015,4735,27333,3560,22932,4992,26274,11118,14576,9050,38427,33205,38427,33205,-,**,11376,3708,11071,3749,11107,4498,11020,5438,27132,79052,27132,79052,-,**
0500000US28045,28045,"Hancock County, Mississippi",21779,2965,22867,4236,20207,10880,22283,21601,17074,8556,30000,20740,33438,24280,19293,16320,20248,4417,19527,3163,24884,12664,18284,3529,33311,2581,32829,6629,-,**
0500000US28047,28047,"Harrison County, Mississippi",26352,1986,34043,3095,30153,5125,29015,6281,32958,3721,56540,12037,59306,16115,52188,20208,21381,1398,18740,2536,21425,1602,15724,1454,50254,13754,51141,20288,48639,19679
0500000US28049,28049,"Hinds County, Mississippi",24630,2260,27883,1790,26741,1512,27917,1891,16760,3004,38196,4712,38180,4536,60104,66707,19884,1406,18483,1263,21977,2364,14905,1344,49347,9374,49347,9087,47500,43636
0500000US28051,28051,"Holmes County, Mississippi",12128,5181,13060,9328,10948,8502,13000,9885,9565,11429,20932,7643,20955,8677,14688,149650,11919,5310,11963,5056,17067,4405,10040,1839,9920,30523,9920,30523,-,**
0500000US28057,28057,"Itawamba County, Mississippi",24583,3365,29691,3228,28455,4925,31818,4413,13948,1566,36767,48310,36983,50539,-,**,19278,7385,19694,7617,23732,4037,13550,5744,15795,1791,-,**,15795,1791
0500000US28059,28059,"Jackson County, Mississippi",26131,1588,31649,3111,30269,3644,30827,3202,24836,5599,50417,15273,51250,15461,26328,32108,19892,3417,15957,2710,19571,4647,14480,1462,42250,14958,41000,19720,44286,74977
0500000US28067,28067,"Jones County, Mississippi",15924,3214,18743,6939,18037,5496,19770,10112,11795,1525,41622,32729,41976,34848,-,**,14114,2041,12632,1460,14232,4822,12342,1388,53194,28542,66129,32357,38676,23862
0500000US28071,28071,"Lafayette County, Mississippi",21873,3483,25737,7827,26418,8489,30387,11790,21691,5468,20034,15256,16197,9266,-,**,16307,5694,15201,7889,22764,16162,13974,4165,18581,5191,18581,5191,-,**
0500000US28073,28073,"Lamar County, Mississippi",29458,6010,35442,8430,30801,12040,33068,15967,19063,13002,46471,15934,45680,17210,80018,55153,22483,8057,18485,8209,25528,14549,15701,5694,41875,17208,41989,17101,24844,44096
0500000US28075,28075,"Lauderdale County, Mississippi",17471,1600,20787,2188,20702,2345,21051,2226,18011,7390,21454,22791,35481,19002,16615,1569,15104,1688,14208,1388,16983,4160,12583,1427,38650,12272,38525,12300,72760,104699
0500000US28079,28079,"Leake County, Mississippi",18514,2416,25996,3079,26936,3791,27147,5643,26791,6073,19063,2044,19268,4374,-,**,11958,2557,11958,2557,19099,3870,10767,1290,-,**,-,**,-,**
0500000US28081,28081,"Lee County, Mississippi",20709,1854,26328,4286,25112,5775,27907,5923,15814,6196,36681,17467,36250,17961,38333,21444,18260,2258,17731,2157,20823,3648,16136,1681,42974,41507,42813,43667,-,**
0500000US28083,28083,"Leflore County, Mississippi",12786,2629,15383,3608,14338,4580,14733,6112,11250,9697,16788,2890,16266,7941,20074,2012,10831,2982,9891,2049,9991,7641,9850,1325,20847,5802,19107,21802,-,**
0500000US28085,28085,"Lincoln County, Mississippi",14549,5158,25172,9965,23819,11310,14167,23223,28641,18578,90902,88382,90902,88382,-,**,13467,2515,12995,2443,23750,11644,11551,1427,62701,52223,52800,77464,63380,47411
0500000US28087,28087,"Lowndes County, Mississippi",16247,2577,21172,2817,18774,8253,18726,8701,22554,16861,22177,5607,22082,4638,30978,24024,12483,1953,12206,1468,11902,3131,12377,2050,41755,16714,42420,30047,-,**
0500000US28089,28089,"Madison County, Mississippi",35231,3878,48377,8691,44012,6972,46899,7134,12661,4326,75582,30185,75582,30185,-,**,28074,4574,27163,5071,33497,4615,20030,3845,29452,37022,29663,38887,19625,93896
0500000US28091,28091,"Marion County, Mississippi",11710,959,13391,4705,11660,1077,12116,2530,10478,2710,40325,13552,40812,8413,12344,22144,10667,1522,10152,1416,8653,3777,10578,1285,25897,8022,26046,4237,-,**
0500000US28093,28093,"Marshall County, Mississippi",13595,2642,20519,9073,17094,9829,16311,10154,22976,11717,47767,36129,43125,42669,-,**,11669,924,11421,890,11635,5218,11276,973,28796,47653,28796,47653,-,**
0500000US28095,28095,"Monroe County, Mississippi",14838,2178,20780,4961,19511,4152,20393,7791,18802,5931,29929,19226,29607,23288,-,**,11837,1989,11578,1977,12907,4404,10395,2645,55438,31759,39044,37925,-,**
0500000US28099,28099,"Neshoba County, Mississippi",13762,3313,13271,5675,14007,5516,15605,10621,13048,5497,9253,93991,9253,93991,-,**,14041,3223,13023,3020,24632,16037,10555,1409,32194,11220,32708,12952,-,**
0500000US28101,28101,"Newton County, Mississippi",15189,2748,27222,10591,27940,15179,29135,4323,14830,12064,23362,2460,23362,2460,-,**,12392,2391,12309,2045,11935,4071,12679,2255,41771,48806,41771,48806,-,**
0500000US28105,28105,"Oktibbeha County, Mississippi",13649,3318,16972,8773,16725,11083,15973,12252,23278,8821,17932,12672,17932,12672,-,**,11935,2016,11631,1765,10303,3474,16472,2604,13780,9600,13780,9600,-,**
0500000US28107,28107,"Panola County, Mississippi",19914,3831,28464,7958,26739,9831,33648,3662,21064,6691,29550,19865,29550,19865,-,**,12221,2754,11222,2041,18819,12949,9897,1926,75115,52566,46393,568,76684,3543
0500000US28109,28109,"Pearl River County, Mississippi",14866,2662,20006,4220,18443,5708,20096,10978,17260,3059,21663,12051,21663,12051,-,**,12592,2123,12212,1941,11891,7531,12556,1643,14030,9014,14850,16367,-,**
0500000US28113,28113,"Pike County, Mississippi",16895,2012,15904,5656,15192,6908,15991,8384,12151,6777,22931,16182,24310,18783,-,**,17402,2684,16688,2301,15427,8122,16931,1905,42774,39231,42957,36528,-,**
0500000US28115,28115,"Pontotoc County, Mississippi",19154,6707,30391,5629,26885,8339,30942,3816,10371,5549,32426,22628,32059,21886,-,**,10885,1505,10600,1408,23984,15536,9562,794,54286,19364,54286,19364,-,**
0500000US28117,28117,"Prentiss County, Mississippi",11698,1376,12032,9502,11410,2492,10320,2304,21080,14211,38828,13649,42528,24232,-,**,11403,1987,11284,1944,13672,8916,10736,1947,-,**,-,**,-,**
0500000US28121,28121,"Rankin County, Mississippi",30069,2328,32688,3094,30236,5096,33267,4832,18952,6714,36307,10495,36686,11562,19681,57065,27922,2981,26246,2834,29316,2973,18271,3228,62750,12192,62917,12295,-,**
0500000US28123,28123,"Scott County, Mississippi",14013,3493,19013,14894,14394,8335,20750,16359,11068,1647,93481,70640,93481,70640,-,**,12323,1972,12175,1632,11776,2303,12363,11605,-,**,-,**,-,**
0500000US28127,28127,"Simpson County, Mississippi",13965,2168,21868,4738,16012,8940,13520,11348,21400,17682,24625,10029,23982,22469,-,**,12025,2030,11475,1907,8278,4693,12244,1929,62708,62634,62708,62634,-,**
0500000US28133,28133,"Sunflower County, Mississippi",11075,3290,17342,6524,16121,5581,20308,5666,8750,2132,29145,50419,29145,50419,-,**,9562,1003,9702,1201,9198,6493,9920,1423,"2,500-",***,"2,500-",***,-,**
0500000US28137,28137,"Tate County, Mississippi",20044,4906,27077,10092,26331,7116,35270,20357,18750,8580,68083,56336,68611,27085,-,**,15538,2566,13767,2895,15648,2743,11541,2565,24412,38154,24189,23522,-,**
0500000US28139,28139,"Tippah County, Mississippi",16439,3233,18889,6527,19167,7389,20183,8833,16554,12164,17407,32511,30341,29959,17063,59672,13801,4432,13316,4286,13189,6946,15102,7172,47974,55454,47974,55454,-,**
0500000US28145,28145,"Union County, Mississippi",14570,3874,28433,5807,29067,7850,29472,5449,16063,19232,26402,6845,25976,6101,-,**,11457,1334,11406,1325,10825,2068,11868,1926,"200,000+",***,"200,000+",***,-,**
0500000US28149,28149,"Warren County, Mississippi",19435,2930,22590,3688,22021,4401,24167,3114,11944,6615,23525,12273,23134,15246,24716,37213,15446,4413,14582,2970,18516,9004,12145,2308,26759,28372,25926,48013,-,**
0500000US28151,28151,"Washington County, Mississippi",14852,3172,20396,4301,20245,5291,21342,3991,11936,5329,23000,28472,32938,33756,9800,17090,12231,1819,11976,1652,11663,4076,12096,1684,24595,4907,25816,33831,23514,4416
0500000US28153,28153,"Wayne County, Mississippi",18593,1950,26128,5163,25968,5986,26190,5943,22083,15468,83141,62264,83141,62264,-,**,15601,3117,14946,2992,18832,1854,12736,2316,76151,53028,76151,53028,-,**
0500000US28163,28163,"Yazoo County, Mississippi",13650,4394,22627,14815,11963,4502,11848,4542,12367,25151,100557,99319,100654,90993,-,**,11841,3146,11663,3320,18763,4324,9655,2924,-,**,-,**,-,**
0500000US29001,29001,"Adair County, Missouri",12417,3212,9883,2449,10879,3384,10127,3590,12500,22984,8895,4990,8694,4506,16875,19420,15454,3968,17420,6450,17208,10860,17743,6063,11677,2656,11677,2656,-,**
0500000US29007,29007,"Audrain County, Missouri",23093,2170,26992,4755,25946,5351,29332,5243,20507,5234,45982,35549,46830,34286,-,**,20397,2181,18155,4761,21142,2693,13979,4457,39464,30035,39583,55513,27396,53694
0500000US29009,29009,"Barry County, Missouri",21661,2429,24711,4209,20660,2693,21481,5628,14750,9090,32264,26334,40500,24346,-,**,18193,4138,14300,2139,15972,6074,13675,2475,42500,3822,42518,4039,-,**
0500000US29019,29019,"Boone County, Missouri",27261,1619,29798,2383,28330,2525,28267,2329,30743,24229,37541,5748,36911,6256,129353,74425,25658,1886,24383,2274,25428,2190,22100,2765,33088,7244,32691,7236,-,**
0500000US29021,29021,"Buchanan County, Missouri",21841,1425,26799,3371,21911,2470,23106,4037,19497,2903,46622,11426,46223,11252,53438,40409,19016,1447,17280,1845,21244,3208,14685,1566,42377,11668,41765,9410,61078,510
0500000US29023,29023,"Butler County, Missouri",17319,2103,20943,2952,19216,2067,20664,2553,16354,3227,41379,2473,41149,3334,46333,25865,13776,1827,12874,1716,19022,8823,10489,1728,38601,4563,39261,15357,38393,1478
0500000US29027,29027,"Callaway County, Missouri",26128,1868,29063,6282,26317,3976,27275,4065,22351,3071,74474,11026,80317,12808,32143,40908,23212,5387,23212,5247,24236,3849,21082,9188,31250,32757,40244,40890,-,**
0500000US29029,29029,"Camden County, Missouri",25680,2888,27491,5402,24240,3194,24002,6106,24608,3622,82935,73865,44970,119485,100338,50821,23637,4023,20105,3531,23364,5631,16686,2293,60964,20382,55139,30292,61571,35907
0500000US29031,29031,"Cape Girardeau County, Missouri",23178,2246,27176,2934,26673,3513,28678,5307,19540,4003,28624,9424,28435,8668,45662,25879,20563,2498,18951,3751,21114,2143,16703,1898,29197,9594,28911,8841,54583,23892
0500000US29037,29037,"Cass County, Missouri",31604,2780,42361,7029,35631,7211,43142,6677,26875,8025,49515,14686,49528,19698,42292,19037,26538,2932,24229,3137,30859,3659,18736,2361,65851,6740,66343,9007,31971,49564
0500000US29043,29043,"Christian County, Missouri",24586,2026,31975,3094,29576,2872,31234,3011,16054,3463,39167,8340,40133,11942,31375,8534,19292,3065,17037,2576,19334,5872,15225,2599,45054,13238,44219,11349,63482,28480
0500000US29047,29047,"Clay County, Missouri",36331,2059,44146,3936,39964,3293,41988,3701,24545,4350,63550,7517,65021,8417,37188,46989,30768,1373,27072,1683,31994,1702,19527,2033,58799,8279,59142,6269,25000,33943
0500000US29049,29049,"Clinton County, Missouri",25357,3927,30144,6880,28009,6192,29479,6362,14844,20897,46061,20619,45265,27348,50859,1587,21552,3164,19967,2373,26250,14442,13984,7849,53413,6451,53494,1229,39479,210169
0500000US29051,29051,"Cole County, Missouri",30533,4154,32743,5265,31924,7403,32864,6899,14943,13186,41985,19150,40515,18581,-,**,28761,3369,27541,3798,33930,5813,20616,4370,47997,18723,48271,20874,-,**
0500000US29055,29055,"Crawford County, Missouri",22561,3862,27587,8397,23896,5566,26776,17612,21617,2826,38491,8755,38491,8755,-,**,17830,4118,15325,5114,18295,5366,12458,3767,24897,10830,24676,9636,-,**
0500000US29069,29069,"Dunklin County, Missouri",14657,1265,18724,5173,14605,1729,14223,1827,17031,5550,36625,11824,36625,11824,-,**,13316,1493,12796,1789,11289,3450,13408,1379,18000,5335,19167,8276,13906,14306
0500000US29071,29071,"Franklin County, Missouri",26806,2135,32700,3670,31539,2535,35102,5672,18253,2666,58611,18899,59444,15266,28977,2012,22348,3053,20170,2836,23892,2161,17718,1888,36938,6722,37500,9229,36635,16819
0500000US29077,29077,"Greene County, Missouri",24346,1050,27512,1870,23677,3264,23803,3674,23295,3909,40752,3660,40512,4114,42321,7749,22380,1156,20664,1318,23679,1385,17168,1063,37938,9346,37625,9691,40521,21331
0500000US29083,29083,"Henry County, Missouri",18402,3379,22088,2661,21288,2892,22264,2930,15625,7505,36810,20093,42743,22032,-,**,13640,2179,13020,2188,14219,4126,12130,4436,26359,36568,26576,52405,16731,47634
0500000US29091,29091,"Howell County, Missouri",16169,1589,22417,5407,19439,4385,20477,5156,14427,5840,38636,7556,39602,17064,28452,21124,13754,2031,13272,1790,15467,6030,12785,1348,37637,17679,38223,11575,-,**
0500000US29095,29095,"Jackson County, Missouri",29292,1183,33832,1922,30634,1458,32042,1399,20204,1674,54659,6659,57562,6750,32059,11628,25396,1048,23123,1185,28767,1952,17720,823,55868,6350,57178,5554,38828,13284
0500000US29097,29097,"Jasper County, Missouri",21968,1700,26177,3009,22225,2828,26028,7022,16229,2523,34764,10769,35924,11474,26944,9107,18433,2032,16765,1954,20292,5272,15269,2078,33909,6154,34067,7887,29545,19362
0500000US29099,29099,"Jefferson County, Missouri",29666,1968,38401,3847,32088,3842,35855,3292,17080,3142,60356,4775,60652,4377,50469,92901,23486,1731,20987,1926,25784,3529,15585,1663,52450,9561,52280,10816,55966,26768
0500000US29101,29101,"Johnson County, Missouri",21871,2044,26231,2926,25319,3097,26034,2865,20714,9313,44654,25102,43032,32020,73403,8237,17783,2345,17287,2030,19066,3753,16285,2065,25250,14269,25250,14269,-,**
0500000US29105,29105,"Laclede County, Missouri",18318,2113,25206,4637,22365,4987,24082,5286,14781,14700,51138,38862,51518,55717,46534,28338,14875,2037,13980,1694,18024,5997,13179,1402,21619,21245,21619,21245,-,**
0500000US29107,29107,"Lafayette County, Missouri",22771,3419,32139,5634,27132,8659,30778,11449,23921,5352,59638,12629,59420,10504,-,**,18328,4695,16767,5397,13465,10026,17790,4351,68750,47259,68750,47259,-,**
0500000US29109,29109,"Lawrence County, Missouri",17275,3088,20739,6523,17440,6843,22708,9270,13574,3475,92500,70149,109845,141461,80176,108006,15711,3504,14443,3051,18765,3937,12153,2405,38173,19013,36250,18334,-,**
0500000US29113,29113,"Lincoln County, Missouri",28107,5195,33502,5209,31970,2662,36071,9862,21000,5713,76028,18563,76028,18563,-,**,21122,2790,18033,4071,20552,7174,16924,3839,45256,7373,45994,12017,14154,219888
0500000US29119,29119,"McDonald County, Missouri",18880,3988,18855,3694,14290,6697,14545,6611,7330,20069,35705,20621,35705,20621,-,**,19000,8022,15344,7384,18684,11785,13945,6561,43594,51317,56146,42391,-,**
0500000US29127,29127,"Marion County, Missouri",19583,2409,24785,3032,23769,6910,28663,5186,13313,1404,25670,5376,25347,6042,45096,40469,15590,4158,14351,4368,14672,8440,13917,5322,31250,18152,31000,26435,32589,25718
0500000US29131,29131,"Miller County, Missouri",22686,2816,26508,6104,25119,6966,27679,7006,20167,11712,52045,11575,47283,18370,56719,55026,20928,3535,18042,8698,23104,5917,12799,4594,29786,20339,42986,20594,-,**
0500000US29141,29141,"Morgan County, Missouri",24325,2141,25711,3082,22932,3933,23622,3613,18102,7198,52896,38603,53872,31101,25952,70238,22135,6280,18697,7562,19875,14408,18378,6881,46364,22989,45994,18609,-,**
0500000US29145,29145,"Newton County, Missouri",19303,3236,32203,11992,29688,11782,32074,13612,21919,11639,52750,37592,58698,44596,26071,1960,16825,1164,16393,1072,22164,3482,14640,1340,80669,57897,80860,61441,-,**
0500000US29147,29147,"Nodaway County, Missouri",18431,2549,22659,4049,21383,2725,20958,3065,23850,6598,30703,17425,29833,14619,-,**,15929,2936,14787,3169,14886,5953,14706,3845,19643,10078,19464,10121,-,**
0500000US29159,29159,"Pettis County, Missouri",21943,1742,28213,2719,26857,3062,30057,4143,13608,2832,29766,3876,29648,3711,40250,6672,17942,2968,16004,3280,22430,3345,12065,1475,52880,33273,52554,33778,60395,60169
0500000US29161,29161,"Phelps County, Missouri",22242,2322,20064,3384,19129,6555,16500,7640,22096,4433,21755,7734,21370,7165,-,**,23496,1671,22023,3924,22730,4085,19783,6280,40820,9350,41094,9210,-,**
0500000US29165,29165,"Platte County, Missouri",40953,2923,47104,5313,43509,4250,46999,7504,24385,4313,66962,10594,66902,12564,67067,21094,35828,2423,33065,2739,35387,2760,23500,6658,63533,14944,70486,16377,56912,12290
0500000US29167,29167,"Polk County, Missouri",18442,3017,24946,7640,23442,6448,28059,9205,18125,8387,52961,41396,53684,56618,37269,87047,15043,2561,13410,2657,14808,3510,12447,3075,25595,16533,28250,35726,20664,6109
0500000US29169,29169,"Pulaski County, Missouri",20609,3928,34178,7264,33099,14239,32165,15468,34417,11469,42019,16702,42019,16702,-,**,14485,2380,14082,2090,18388,4928,10776,3206,21458,45948,20625,54974,-,**
0500000US29175,29175,"Randolph County, Missouri",19978,4506,28041,5032,25587,10979,29549,3028,12576,2928,41118,7577,41283,6721,-,**,18150,4100,15979,4939,20341,9831,12536,3311,42711,20759,42835,19449,-,**
0500000US29177,29177,"Ray County, Missouri",26116,2967,31911,3185,31850,2808,33448,4215,17149,5335,48750,52485,51615,38796,-,**,19003,3981,18000,5772,21552,8368,14342,5638,58393,50919,58393,50919,-,**
0500000US29183,29183,"St. Charles County, Missouri",37608,2358,47972,1882,41313,2334,45592,2891,29179,2565,68474,6271,69481,5713,57216,3732,30323,1339,26549,1437,32272,2728,19443,1188,62260,10339,62746,12138,61196,12972
0500000US29187,29187,"St. Francois County, Missouri",23235,3103,33373,6851,26916,2667,27019,2958,22868,14742,48304,24121,53100,31431,47768,79553,17328,2094,15359,1777,14493,5065,15627,1753,40469,16385,33292,20132,42319,29883
0500000US29189,29189,"St. Louis County, Missouri",33167,716,39790,1541,36577,1735,39921,1843,25022,1685,57187,4821,59538,5563,47558,8555,30108,936,27292,635,34146,956,20836,554,58832,5346,60636,4150,47308,6051
0500000US29195,29195,"Saline County, Missouri",23329,2628,26947,7559,23874,3020,24012,3536,23400,8915,48824,10017,49412,10063,22000,32937,19968,3871,17396,3092,22297,4494,15539,1833,41487,24019,41487,24019,-,**
0500000US29201,29201,"Scott County, Missouri",14981,3848,22685,3217,21629,2701,23476,4866,11566,1244,37073,10988,40167,10681,26071,25774,11860,807,11382,701,10287,2552,11612,527,38814,7884,38559,7046,65536,66549
0500000US29207,29207,"Stoddard County, Missouri",16806,3426,24213,3907,22177,7149,25304,5750,18523,4515,25810,9626,25486,8445,-,**,12642,2008,12284,1697,14910,6966,11012,1422,16452,1919,16331,1250,-,**
0500000US29209,29209,"Stone County, Missouri",18074,4514,20634,6484,18474,6820,17303,9618,21121,8655,26375,22632,26375,22632,-,**,14691,6848,13071,4478,12460,10195,13505,4829,36827,36200,36731,44448,45179,81574
0500000US29213,29213,"Taney County, Missouri",22681,1939,25057,4779,22031,3717,23896,6616,15592,9998,47596,34792,34375,31367,60578,41922,20679,3285,19668,3215,21751,2721,15829,4152,29489,26443,40508,29280,24257,10022
0500000US29215,29215,"Texas County, Missouri",13927,1674,16946,6127,15054,4191,21336,8377,10957,3404,28262,7066,28260,9201,28281,8736,12353,1838,11969,1647,12292,6562,11943,1303,34583,49562,34583,49562,-,**
0500000US29217,29217,"Vernon County, Missouri",18175,2080,21116,4074,19754,4155,19866,4206,18500,12653,49306,14499,49306,14499,-,**,16615,2754,16198,2593,19321,8414,13480,3229,25896,16925,25896,16925,-,**
0500000US29219,29219,"Warren County, Missouri",26510,9402,43011,11298,25925,5094,30169,13435,21941,1820,45625,16903,45625,16903,-,**,17071,3294,15571,2062,26926,23399,13624,2077,39417,20503,38625,17919,80253,51285
0500000US29221,29221,"Washington County, Missouri",15560,2798,19088,9326,14688,6692,17917,14528,12027,6036,33333,28274,53333,32467,26250,3538,13723,3086,13118,2913,15236,7551,12030,1992,48750,64176,48750,64176,-,**
