GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
0500000US37037,37037,"Chatham County, North Carolina",21057,1650,8970,1284,1733,639,3768,927,2719,785,3867,961
0500000US37045,37045,"Cleveland County, North Carolina",11474,1794,2285,843,1373,597,2575,1127,2972,804,2269,724
0500000US37049,37049,"Craven County, North Carolina",15126,1858,5457,1231,903,377,3065,760,2736,831,2965,825
0500000US37051,37051,"Cumberland County, North Carolina",30006,2635,8587,1512,3804,1168,6946,1339,4931,977,5738,948
0500000US37057,37057,"Davidson County, North Carolina",18367,2166,3528,1012,1753,815,3533,864,3512,928,6041,1142
0500000US37063,37063,"Durham County, North Carolina",63980,2415,27930,2103,5511,1079,6701,1026,4448,1053,19390,1984
0500000US37067,37067,"Forsyth County, North Carolina",64683,2864,21889,1928,6408,1154,12688,1567,8463,1299,15235,1776
0500000US37071,37071,"Gaston County, North Carolina",26249,2193,6827,994,2547,667,6266,1056,4323,840,6286,941
0500000US37081,37081,"Guilford County, North Carolina",84534,3832,25456,1855,7126,1143,18682,2378,11623,1442,21647,2116
0500000US37085,37085,"Harnett County, North Carolina",13617,1487,3522,748,1622,579,2466,600,2628,641,3379,826
0500000US37089,37089,"Henderson County, North Carolina",25236,2090,7989,1102,3247,771,4502,770,3776,814,5722,1286
0500000US37097,37097,"Iredell County, North Carolina",27044,2450,7455,1082,2543,869,6671,1064,4044,952,6331,877
0500000US37101,37101,"Johnston County, North Carolina",25421,2756,7153,1736,2161,772,6205,1445,3662,938,6240,1445
0500000US37109,37109,"Lincoln County, North Carolina",11638,1582,3195,702,1005,411,3197,832,1867,579,2374,814
0500000US37119,37119,"Mecklenburg County, North Carolina",216007,5436,70542,3315,16813,2092,59412,3733,19920,1968,49320,3408
0500000US37125,37125,"Moore County, North Carolina",24857,2217,7211,1514,3042,952,4436,788,4877,1293,5291,1051
0500000US37127,37127,"Nash County, North Carolina",8849,1430,2176,675,853,403,2165,636,1979,732,1676,571
0500000US37129,37129,"New Hanover County, North Carolina",53690,3245,16774,2291,5757,1279,9628,1463,7764,1492,13767,1927
0500000US37133,37133,"Onslow County, North Carolina",15722,1732,5632,1085,1702,786,2098,677,1794,622,4496,1037
0500000US37135,37135,"Orange County, North Carolina",42785,1962,19743,1786,4573,1118,3728,761,2674,693,12067,1633
0500000US37147,37147,"Pitt County, North Carolina",25446,2618,7584,1464,4525,1176,3757,982,3449,888,6131,1343
0500000US37151,37151,"Randolph County, North Carolina",14247,1883,3406,823,1401,602,2829,780,3662,952,2949,865
0500000US37155,37155,"Robeson County, North Carolina",4503,830,916,352,489,260,800,284,1103,412,1195,498
0500000US37157,37157,"Rockingham County, North Carolina",8601,1407,1867,604,991,439,2078,784,1422,544,2243,918
0500000US37159,37159,"Rowan County, North Carolina",16107,1814,4529,972,1503,549,3634,874,2740,682,3701,812
0500000US37161,37161,"Rutherford County, North Carolina",8206,1555,2118,710,860,555,1736,703,1246,563,2246,1095
0500000US37171,37171,"Surry County, North Carolina",7098,1111,1988,575,852,411,1448,473,1412,504,1398,522
0500000US37179,37179,"Union County, North Carolina",42852,2555,11810,1473,4022,871,11080,1478,5726,1032,10214,1483
0500000US37183,37183,"Wake County, North Carolina",279665,5431,117577,4910,23563,2245,52653,4005,24814,2725,61058,3661
0500000US37191,37191,"Wayne County, North Carolina",11868,1779,2675,777,2012,804,2286,817,2063,626,2832,905
0500000US37193,37193,"Wilkes County, North Carolina",6971,1248,1652,668,1516,684,1301,541,1394,544,1108,581
0500000US37195,37195,"Wilson County, North Carolina",8492,1509,2459,765,1224,519,2025,670,1400,571,1384,686
0500000US38015,38015,"Burleigh County, North Dakota",20733,1936,5613,1096,2507,624,4054,887,4734,1118,3825,935
0500000US38017,38017,"Cass County, North Dakota",42647,3089,12675,1782,5831,1178,9133,1562,6435,1584,8573,1893
0500000US38035,38035,"Grand Forks County, North Dakota",12776,1371,4007,795,1867,487,2253,687,2017,589,2632,725
0500000US38101,38101,"Ward County, North Dakota",11330,1281,2459,730,1857,639,2285,599,2646,722,2083,582
0500000US39003,39003,"Allen County, Ohio",10182,1112,3310,764,1163,470,1763,539,2285,521,1661,525
0500000US39007,39007,"Ashtabula County, Ohio",8953,1188,1956,548,1001,435,1559,516,2649,774,1788,477
0500000US39009,39009,"Athens County, Ohio",8343,1442,2761,819,1525,699,844,372,877,403,2336,639
0500000US39013,39013,"Belmont County, Ohio",9033,1249,2138,561,1582,521,1723,564,2290,715,1300,548
0500000US39017,39017,"Butler County, Ohio",63571,3594,20841,2276,7489,1538,13970,1878,11101,1514,10170,1749
0500000US39023,39023,"Clark County, Ohio",15118,1494,3498,679,1794,546,2937,836,3761,655,3128,719
0500000US39025,39025,"Clermont County, Ohio",37186,2614,10777,1426,5356,1365,8258,1456,5778,1079,7017,1254
0500000US39029,39029,"Columbiana County, Ohio",9653,1437,2690,809,1114,478,1577,658,2313,645,1959,691
0500000US39035,39035,"Cuyahoga County, Ohio",214178,5607,67729,3273,21066,2095,50386,3228,26115,2091,48882,2795
0500000US39041,39041,"Delaware County, Ohio",61230,2489,19294,1794,6231,1096,16362,1750,6780,1229,12563,1611
0500000US39043,39043,"Erie County, Ohio",10768,1356,3749,1027,1418,476,1433,612,2108,727,2060,657
0500000US39045,39045,"Fairfield County, Ohio",24194,2160,6094,1177,2986,838,5487,1094,4490,921,5137,1086
0500000US39049,39049,"Franklin County, Ohio",264138,7720,82178,4263,25732,2614,55846,3923,32726,2884,67656,3771
0500000US39055,39055,"Geauga County, Ohio",22467,2048,7029,1159,2910,780,4507,828,3832,857,4189,790
0500000US39057,39057,"Greene County, Ohio",34826,2413,12640,1244,3604,832,7616,1350,5029,1078,5937,1073
0500000US39061,39061,"Hamilton County, Ohio",168526,4548,54588,2939,16924,1807,36310,2603,19486,1852,41218,3135
0500000US39063,39063,"Hancock County, Ohio",12273,1826,3726,1073,1697,596,2325,641,2946,819,1579,608
0500000US39081,39081,"Jefferson County, Ohio",7537,1047,1706,577,864,419,1239,439,1757,568,1971,683
0500000US39085,39085,"Lake County, Ohio",44023,3029,12447,1758,4506,890,10917,1517,8088,1128,8065,1316
0500000US39089,39089,"Licking County, Ohio",26893,2550,8027,1432,2694,883,5771,1076,4649,941,5752,1058
0500000US39093,39093,"Lorain County, Ohio",47648,3009,12303,1668,5197,1365,10022,1543,10185,1454,9941,1983
0500000US39095,39095,"Lucas County, Ohio",65590,3900,18060,2019,6964,1056,15374,1830,11536,1551,13656,1546
0500000US39099,39099,"Mahoning County, Ohio",38348,2267,9614,1347,3775,738,8908,1374,7505,1329,8546,1037
0500000US39101,39101,"Marion County, Ohio",4888,1125,1274,437,555,296,1271,545,770,416,1018,559
0500000US39103,39103,"Medina County, Ohio",38563,2631,10972,1553,4424,1022,8360,1205,7840,1123,6967,1182
0500000US39109,39109,"Miami County, Ohio",14994,1939,4480,1099,1379,516,3086,759,3717,984,2332,673
0500000US39113,39113,"Montgomery County, Ohio",76796,3545,24581,2460,9694,1528,15920,1803,11627,1366,14974,1749
0500000US39119,39119,"Muskingum County, Ohio",7003,1186,1066,411,1107,481,1336,487,2193,599,1301,512
0500000US39133,39133,"Portage County, Ohio",28300,2643,8273,1552,3633,826,4978,958,5358,1255,6058,1285
0500000US39139,39139,"Richland County, Ohio",14046,1675,2580,733,2228,768,2664,808,4147,797,2427,785
0500000US39141,39141,"Ross County, Ohio",8310,1471,2156,753,1679,608,1249,491,2078,669,1148,561
0500000US39145,39145,"Scioto County, Ohio",7061,1421,1784,613,1373,701,1272,529,1772,650,860,443
0500000US39151,39151,"Stark County, Ohio",58761,3415,14787,1815,7353,1338,12411,1691,13019,1696,11191,1687
0500000US39153,39153,"Summit County, Ohio",103824,3967,30919,2461,12174,1430,22702,2113,17828,2051,20201,2047
0500000US39155,39155,"Trumbull County, Ohio",26397,2324,6782,1216,3602,879,5070,951,6405,1053,4538,1013
0500000US39157,39157,"Tuscarawas County, Ohio",11519,1511,2543,973,1765,615,2440,720,2735,707,2036,744
0500000US39165,39165,"Warren County, Ohio",57260,3970,16996,2468,6620,1397,14837,1944,8239,1976,10568,1963
0500000US39169,39169,"Wayne County, Ohio",14931,1666,4616,916,1496,575,2686,688,3267,809,2866,803
0500000US39173,39173,"Wood County, Ohio",25975,2102,6529,1116,2467,719,4622,923,6226,1061,6131,1220
0500000US40017,40017,"Canadian County, Oklahoma",21478,2255,5196,958,1960,583,5657,1099,3695,863,4970,1049
0500000US40027,40027,"Cleveland County, Oklahoma",47348,3403,14282,1656,5321,1229,10838,1739,5396,999,11511,1602
0500000US40031,40031,"Comanche County, Oklahoma",11710,1823,3386,1026,1031,539,1786,496,2507,643,3000,977
0500000US40037,40037,"Creek County, Oklahoma",6648,1038,1142,372,1140,376,1297,337,1973,583,1096,417
0500000US40101,40101,"Muskogee County, Oklahoma",6360,1215,1176,480,1144,467,1347,479,1937,633,756,351
0500000US40109,40109,"Oklahoma County, Oklahoma",123467,4917,38662,2966,12847,1538,28120,2076,16180,2007,27658,2126
0500000US40119,40119,"Payne County, Oklahoma",12006,1547,4615,843,1635,525,1981,725,1778,603,1997,627
0500000US40125,40125,"Pottawatomie County, Oklahoma",7001,881,1551,430,612,237,1694,438,1819,486,1325,394
0500000US40131,40131,"Rogers County, Oklahoma",11577,1059,3692,739,1328,398,2479,516,2246,476,1832,471
0500000US40143,40143,"Tulsa County, Oklahoma",108280,3594,30390,2072,10218,1347,29257,1704,17081,1401,21334,1847
0500000US40145,40145,"Wagoner County, Oklahoma",10743,1133,3162,662,1453,434,2518,583,1856,448,1754,485
0500000US41003,41003,"Benton County, Oregon",26240,1877,11826,1360,2348,816,2482,880,2763,665,6821,1028
0500000US41005,41005,"Clackamas County, Oregon",93481,3776,34291,2849,9588,1711,16468,1896,10946,1485,22188,1955
0500000US41017,41017,"Deschutes County, Oregon",41256,3591,15423,2291,4257,1273,6504,1567,4911,1148,10161,1795
0500000US41019,41019,"Douglas County, Oregon",13103,2079,4879,1042,577,315,2296,911,2103,750,3248,976
0500000US41029,41029,"Jackson County, Oregon",37790,2617,12795,1606,4770,1042,5364,1413,4983,1146,9878,1366
0500000US41033,41033,"Josephine County, Oregon",11681,1755,4396,918,1092,542,1660,765,2365,727,2168,784
0500000US41035,41035,"Klamath County, Oregon",7934,1207,2412,661,1077,426,1030,461,1527,558,1888,644
0500000US41039,41039,"Lane County, Oregon",65927,3424,25056,2079,4156,910,8911,1576,8253,1283,19551,1961
0500000US41043,41043,"Linn County, Oregon",17315,2117,7530,1368,1268,573,1884,734,2864,1172,3769,941
0500000US41047,41047,"Marion County, Oregon",45113,3564,16996,2211,3371,979,7659,1717,6423,1248,10664,1739
0500000US41051,41051,"Multnomah County, Oregon",228474,6580,90081,4946,15965,1828,26849,3188,15902,1920,79677,3827
0500000US41053,41053,"Polk County, Oregon",14144,1857,4513,1058,1223,505,1925,743,2590,735,3893,1022
0500000US41059,41059,"Umatilla County, Oregon",6946,1131,2002,547,1004,409,894,462,1032,467,2014,735
0500000US41067,41067,"Washington County, Oregon",136162,4738,54768,3204,13735,1716,23422,2031,11285,1537,32952,2802
0500000US41071,41071,"Yamhill County, Oregon",17360,1771,6584,1283,1166,419,3565,870,2160,692,3885,907
0500000US42001,42001,"Adams County, Pennsylvania",15096,1611,4679,865,1301,386,2176,532,3379,657,3561,770
0500000US42003,42003,"Allegheny County, Pennsylvania",317927,7028,110662,4046,31045,2742,65697,3425,38593,2696,71930,4346
0500000US42005,42005,"Armstrong County, Pennsylvania",7785,1021,2092,491,1371,465,980,330,1823,499,1519,523
0500000US42007,42007,"Beaver County, Pennsylvania",29822,2385,7217,1089,3989,773,6334,1234,6317,1045,5965,1162
0500000US42011,42011,"Berks County, Pennsylvania",63897,3541,16998,1742,7045,1492,13679,1621,12149,1647,14026,1758
0500000US42013,42013,"Blair County, Pennsylvania",15641,1740,4025,875,2130,547,2475,721,3250,757,3761,967
0500000US42017,42017,"Bucks County, Pennsylvania",159585,5302,51277,3260,15979,1971,34712,2544,26382,2581,31235,2639
0500000US42019,42019,"Butler County, Pennsylvania",45905,2531,14425,1443,5215,933,11441,1441,7462,1290,7362,994
0500000US42021,42021,"Cambria County, Pennsylvania",20744,1649,6731,1052,3443,862,3034,526,4304,819,3232,657
0500000US42025,42025,"Carbon County, Pennsylvania",7857,1364,2328,723,1141,445,1213,512,1558,537,1617,576
0500000US42027,42027,"Centre County, Pennsylvania",42019,2421,18992,2049,2912,983,4617,1098,5311,1112,10187,1534
0500000US42029,42029,"Chester County, Pennsylvania",157076,4026,58169,2951,11658,1495,33673,2770,18960,1796,34616,2510
0500000US42033,42033,"Clearfield County, Pennsylvania",8275,1462,1916,508,1444,728,1408,480,1570,459,1937,756
0500000US42037,42037,"Columbia County, Pennsylvania",9513,1165,2672,654,1285,332,1520,469,2191,548,1845,522
0500000US42039,42039,"Crawford County, Pennsylvania",12851,1174,3202,658,1313,415,2042,641,3382,625,2912,702
0500000US42041,42041,"Cumberland County, Pennsylvania",56284,3705,17528,2037,5408,887,11069,1583,8276,1332,14003,2174
0500000US42043,42043,"Dauphin County, Pennsylvania",50346,3354,17450,2005,6173,1076,9027,1354,8392,1318,9304,1624
0500000US42045,42045,"Delaware County, Pennsylvania",115435,4153,36168,2429,10938,1489,23564,2411,14755,1610,30010,1954
0500000US42049,42049,"Erie County, Pennsylvania",49793,3303,13962,1947,6058,1113,9847,1642,7707,1241,12219,1931
0500000US42051,42051,"Fayette County, Pennsylvania",14848,1782,3521,830,2032,662,2273,608,3829,733,3193,835
0500000US42055,42055,"Franklin County, Pennsylvania",22022,2114,6674,1228,2269,890,4005,957,4219,957,4855,1031
0500000US42063,42063,"Indiana County, Pennsylvania",11744,1519,2658,696,1544,423,1958,524,3454,875,2130,591
0500000US42069,42069,"Lackawanna County, Pennsylvania",38123,2496,10839,1353,4630,1114,7397,1252,6784,1052,8473,1332
0500000US42071,42071,"Lancaster County, Pennsylvania",83268,4147,24814,2463,8549,1119,15026,1846,17737,2022,17142,1984
0500000US42073,42073,"Lawrence County, Pennsylvania",13864,1370,3471,702,1448,504,3049,585,3195,564,2701,701
0500000US42075,42075,"Lebanon County, Pennsylvania",18593,2269,5441,1061,1665,404,3600,1092,3792,977,4095,1043
0500000US42077,42077,"Lehigh County, Pennsylvania",62297,3263,20635,2118,7662,1448,11666,1533,8745,1193,13589,1546
0500000US42079,42079,"Luzerne County, Pennsylvania",49195,2587,15431,1543,6269,962,8819,1104,9679,1205,8997,1299
0500000US42081,42081,"Lycoming County, Pennsylvania",16823,1752,4335,815,1926,524,1972,540,4304,766,4286,942
0500000US42085,42085,"Mercer County, Pennsylvania",16985,1648,4894,922,1998,458,2608,682,3373,703,4112,862
0500000US42089,42089,"Monroe County, Pennsylvania",22988,2655,5784,1195,2903,1193,3660,756,3860,994,6781,1555
0500000US42091,42091,"Montgomery County, Pennsylvania",228719,5049,77024,3679,21194,2027,50542,2946,26135,2230,53824,2803
0500000US42095,42095,"Northampton County, Pennsylvania",54004,3204,16482,1863,5758,1068,10503,1522,9634,1264,11627,1406
0500000US42097,42097,"Northumberland County, Pennsylvania",11399,1528,3871,912,1766,519,1202,472,2287,650,2273,646
0500000US42101,42101,"Philadelphia County, Pennsylvania",189241,6489,63607,4409,16804,2219,33361,3050,17819,2481,57650,4248
0500000US42107,42107,"Schuylkill County, Pennsylvania",15979,1712,3690,866,2185,608,3205,805,4043,845,2856,695
0500000US42111,42111,"Somerset County, Pennsylvania",8663,1170,2031,528,1125,417,1381,362,2283,592,1843,474
0500000US42125,42125,"Washington County, Pennsylvania",41910,2299,13231,1489,5013,819,9292,1133,7444,1225,6930,1156
0500000US42129,42129,"Westmoreland County, Pennsylvania",70321,3789,21346,1877,10398,1509,13335,1411,13291,1807,11951,1362
0500000US42133,42133,"York County, Pennsylvania",67711,3805,17494,1840,9157,1490,13129,1622,12368,1557,15563,1980
0500000US44003,44003,"Kent County, Rhode Island",35502,2608,10977,1483,4624,1065,6110,1246,5893,1228,7898,1368
0500000US44005,44005,"Newport County, Rhode Island",25178,1805,11236,1476,2161,695,3695,960,2222,590,5864,1004
0500000US44007,44007,"Providence County, Rhode Island",106278,4757,34705,2877,10742,1490,19078,2491,13291,1649,28462,3237
0500000US44009,44009,"Washington County, Rhode Island",38828,2228,14756,1868,2731,722,6181,1061,5709,1031,9451,1518
0500000US45003,45003,"Aiken County, South Carolina",22096,2104,8184,1209,2077,622,3758,905,3326,823,4751,1170
0500000US45007,45007,"Anderson County, South Carolina",26445,2383,7340,1203,2392,695,6542,1352,5286,1129,4885,1080
0500000US45013,45013,"Beaufort County, South Carolina",50399,3142,15543,2418,4890,1209,10860,1429,9272,1818,9834,1805
0500000US45015,45015,"Berkeley County, South Carolina",26512,2175,8408,1446,1973,595,5768,1122,4936,992,5427,1015
0500000US45019,45019,"Charleston County, South Carolina",102596,4593,36834,3008,8144,1639,22513,2657,10574,1860,24531,2570
0500000US45031,45031,"Darlington County, South Carolina",5267,1321,988,425,348,304,943,436,1864,639,1124,626
0500000US45035,45035,"Dorchester County, South Carolina",23860,2320,8579,1458,2716,847,3956,1059,3702,1055,4907,1106
0500000US45041,45041,"Florence County, South Carolina",13951,2017,4599,887,1066,557,2801,773,3063,1019,2422,774
0500000US45045,45045,"Greenville County, South Carolina",97401,4369,31560,2700,7925,1227,22018,2264,14170,1927,21728,1996
0500000US45047,45047,"Greenwood County, South Carolina",8912,1392,3021,844,679,371,2490,763,1331,537,1391,627
0500000US45051,45051,"Horry County, South Carolina",48338,3359,12039,1632,4134,862,14573,2299,9246,1571,8346,1607
0500000US45057,45057,"Lancaster County, South Carolina",15740,2156,3799,1139,1105,696,4944,1345,2404,909,3488,1164
0500000US45059,45059,"Laurens County, South Carolina",5162,1141,1261,439,384,282,1080,467,1415,522,1022,499
0500000US45063,45063,"Lexington County, South Carolina",52133,3092,15273,1761,4730,1050,12555,1670,6745,1357,12830,1602
0500000US45073,45073,"Oconee County, South Carolina",13292,1753,4677,999,1132,448,2146,597,3519,854,1818,596
0500000US45075,45075,"Orangeburg County, South Carolina",4889,1043,1140,400,1035,599,1139,585,689,402,886,375
0500000US45077,45077,"Pickens County, South Carolina",19363,2280,6755,1330,1397,614,3082,950,3835,943,4294,861
0500000US45079,45079,"Richland County, South Carolina",60294,2969,20492,2027,5755,1156,13001,1734,6658,1138,14388,1962
0500000US45083,45083,"Spartanburg County, South Carolina",38114,3182,11510,1586,4508,1184,8010,1553,7261,1194,6825,1298
0500000US45085,45085,"Sumter County, South Carolina",7590,1293,2260,751,405,260,1796,478,1534,723,1595,596
0500000US45091,45091,"York County, South Carolina",45353,2839,13410,1885,3111,818,11688,1529,6952,1223,10192,1493
0500000US46099,46099,"Minnehaha County, South Dakota",39040,2693,10795,1461,5897,1043,8732,1529,5674,1076,7942,1324
0500000US46103,46103,"Pennington County, South Dakota",21018,2261,6197,1172,2749,790,3165,894,5274,1091,3633,999
0500000US47001,47001,"Anderson County, Tennessee",11507,1636,4742,977,1037,505,1902,682,1484,749,2342,843
0500000US47009,47009,"Blount County, Tennessee",20061,2247,7427,1591,1937,684,3283,977,3267,951,4147,1018
0500000US47011,47011,"Bradley County, Tennessee",15813,2110,3644,915,2257,819,3702,1379,3227,967,2983,1112
0500000US47037,47037,"Davidson County, Tennessee",143948,4778,38775,2729,13563,2166,31654,2607,15493,1613,44463,3271
0500000US47059,47059,"Greene County, Tennessee",8050,1531,1958,645,1249,662,1647,647,1906,754,1290,590
0500000US47065,47065,"Hamilton County, Tennessee",67158,3984,20633,2137,8603,1518,15736,2455,8526,1382,13660,1859
0500000US47093,47093,"Knox County, Tennessee",103573,3820,34337,2418,11367,1614,21195,2108,12567,1821,24107,2298
0500000US47113,47113,"Madison County, Tennessee",9977,1640,3262,1026,1015,463,2008,648,1778,692,1914,742
0500000US47119,47119,"Maury County, Tennessee",12915,1644,3022,748,986,511,2653,895,2578,793,3676,962
0500000US47125,47125,"Montgomery County, Tennessee",23635,2551,7040,1385,3212,811,3915,1066,4016,1228,5452,1085
0500000US47141,47141,"Putnam County, Tennessee",12660,1612,3322,796,923,430,3421,829,2334,667,2660,671
0500000US47147,47147,"Robertson County, Tennessee",8723,1278,2243,622,899,402,1907,592,1939,677,1735,607
0500000US47149,47149,"Rutherford County, Tennessee",49360,3401,13775,1748,5044,1347,11043,1823,6469,1228,13029,1927
0500000US47155,47155,"Sevier County, Tennessee",12237,2591,3829,1236,2019,964,2490,977,2031,702,1868,663
0500000US47157,47157,"Shelby County, Tennessee",112954,4295,33770,2858,9660,1427,29608,2588,12289,1671,27627,2833
0500000US47163,47163,"Sullivan County, Tennessee",21924,2198,6568,1157,2383,667,5283,1160,3470,881,4220,855
0500000US47165,47165,"Sumner County, Tennessee",30251,2481,7133,1281,3972,937,7281,1426,4792,910,7073,1407
0500000US47179,47179,"Washington County, Tennessee",26093,2291,8133,1488,3839,1127,4884,1189,3897,948,5340,1232
0500000US47187,47187,"Williamson County, Tennessee",70976,2810,19652,2101,6783,1329,21837,1959,8675,1502,14029,1672
0500000US47189,47189,"Wilson County, Tennessee",23548,2837,5348,1056,3039,964,5827,1183,3996,926,5338,1240
0500000US48005,48005,"Angelina County, Texas",7675,1632,3198,1062,446,341,1825,714,1367,615,839,412
0500000US48021,48021,"Bastrop County, Texas",9264,1596,3053,1079,1516,811,1748,644,776,427,2171,755
0500000US48027,48027,"Bell County, Texas",33094,3369,9518,1746,4187,819,6835,1492,5912,1536,6642,1422
0500000US48029,48029,"Bexar County, Texas",278123,9053,93750,4941,26104,2391,63060,4534,34521,3100,60688,4406
0500000US48037,48037,"Bowie County, Texas",10696,1619,3372,855,1279,611,2098,783,2347,935,1600,702
0500000US48039,48039,"Brazoria County, Texas",39350,3645,12939,1935,5865,1660,8565,1976,5384,1199,6597,1407
0500000US48041,48041,"Brazos County, Texas",36128,2761,16649,1897,2121,821,5781,1072,4611,1175,6966,1252
0500000US48061,48061,"Cameron County, Texas",39676,3123,11378,1422,4432,1334,7519,1519,9903,1539,6444,1227
0500000US48085,48085,"Collin County, Texas",217014,6916,73173,4734,17144,1939,60133,3114,24073,2464,42491,3710
0500000US48091,48091,"Comal County, Texas",30711,2609,10104,1700,2664,801,7390,1341,5531,1074,5022,1214
0500000US48099,48099,"Coryell County, Texas",6574,1156,1710,483,542,297,1458,526,716,390,2148,702
0500000US48113,48113,"Dallas County, Texas",334492,7847,98302,4231,25614,2533,97632,5053,32052,2920,80892,3890
0500000US48121,48121,"Denton County, Texas",177297,6061,52410,3607,12668,1934,49190,3311,20096,2401,42933,3537
0500000US48135,48135,"Ector County, Texas",12805,2075,3558,1031,801,535,3077,1100,2116,757,3253,1197
0500000US48139,48139,"Ellis County, Texas",19683,2252,4626,1146,1364,637,5262,1185,3808,995,4623,1024
0500000US48141,48141,"El Paso County, Texas",91863,4625,27028,2733,8880,1522,22030,2509,16742,2197,17183,1956
0500000US48157,48157,"Fort Bend County, Texas",110759,5666,43180,3994,8248,1683,29380,3310,11240,1670,18711,2623
0500000US48167,48167,"Galveston County, Texas",53662,3421,20586,2576,5269,1419,10696,1964,6355,1145,10756,1788
0500000US48181,48181,"Grayson County, Texas",15737,1705,3969,945,1163,502,3847,1035,3358,967,3400,836
0500000US48183,48183,"Gregg County, Texas",14299,1635,4185,923,1505,605,3015,968,2506,665,3088,1053
0500000US48187,48187,"Guadalupe County, Texas",22059,1789,7584,1241,1482,524,5724,1176,3089,789,4180,834
0500000US48201,48201,"Harris County, Texas",603396,11987,224695,6984,42451,3420,152746,7651,68209,4074,115295,5727
0500000US48203,48203,"Harrison County, Texas",6058,1427,1441,503,1359,644,1241,762,1243,608,774,565
0500000US48209,48209,"Hays County, Texas",40082,3198,13293,2282,4325,1045,6773,1266,5559,1179,10132,1671
0500000US48213,48213,"Henderson County, Texas",9567,1433,2880,813,893,487,1847,649,1747,553,2200,813
0500000US48215,48215,"Hidalgo County, Texas",72658,6013,18433,2757,7047,1738,14481,2329,17993,2426,14704,2571
0500000US48231,48231,"Hunt County, Texas",10733,1816,3980,1095,575,379,2317,784,1999,816,1862,687
0500000US48245,48245,"Jefferson County, Texas",22027,2305,5843,1238,2863,808,4990,1191,3995,1033,4336,1225
0500000US48251,48251,"Johnson County, Texas",19466,2298,3584,808,3115,988,4657,1270,4676,1352,3434,763
0500000US48257,48257,"Kaufman County, Texas",12573,1551,2456,631,1272,578,2869,813,3351,887,2625,679
0500000US48291,48291,"Liberty County, Texas",4476,1206,1655,717,320,386,1044,616,733,456,724,479
0500000US48303,48303,"Lubbock County, Texas",48378,3154,14289,2009,4256,1101,8973,1245,9593,1198,11267,1619
0500000US48309,48309,"McLennan County, Texas",29684,2386,7932,1295,3145,973,5727,1199,5019,1163,7861,1398
0500000US48329,48329,"Midland County, Texas",22771,2183,7843,1419,1238,489,6210,1766,3405,1116,4075,1111
0500000US48339,48339,"Montgomery County, Texas",103275,6127,37724,4293,7128,1854,26998,3557,12678,1969,18747,3033
0500000US48347,48347,"Nacogdoches County, Texas",8496,1372,3403,919,1262,672,1221,550,957,424,1653,748
0500000US48355,48355,"Nueces County, Texas",46490,3871,14860,1943,5437,1081,9845,1548,6618,1252,9730,1721
0500000US48361,48361,"Orange County, Texas",7920,1717,2776,1112,763,394,1493,581,1105,400,1783,668
0500000US48367,48367,"Parker County, Texas",18143,2504,4870,1071,1792,627,5533,1414,3019,817,2929,742
0500000US48375,48375,"Potter County, Texas",9809,1376,2671,757,1118,466,1625,563,2086,582,2309,679
0500000US48381,48381,"Randall County, Texas",25295,2310,8241,1427,2731,1186,5154,1050,4591,1020,4578,871
0500000US48397,48397,"Rockwall County, Texas",22279,1893,6457,1429,1916,781,5025,1139,3979,1037,4902,1138
0500000US48409,48409,"San Patricio County, Texas",5928,1219,1681,603,715,458,951,442,1321,523,1260,490
0500000US48423,48423,"Smith County, Texas",31104,2464,9162,1687,2234,701,7667,1626,6180,1258,5861,1430
0500000US48439,48439,"Tarrant County, Texas",305271,9426,89406,4844,24532,2290,79308,4466,41605,3643,70420,5323
0500000US48441,48441,"Taylor County, Texas",16547,1942,4356,935,1522,529,2823,770,4131,1010,3715,941
0500000US48451,48451,"Tom Green County, Texas",17813,1993,5047,1350,1875,662,4002,1123,3251,881,3638,1093
0500000US48453,48453,"Travis County, Texas",318966,6766,117025,5553,16846,2295,63379,4572,26335,2864,95381,4893
0500000US48469,48469,"Victoria County, Texas",10388,1624,3675,1006,1152,582,1378,564,2534,948,1649,750
0500000US48471,48471,"Walker County, Texas",8067,1638,2271,849,836,574,2130,946,1165,520,1665,746
0500000US48479,48479,"Webb County, Texas",23803,3141,6174,1352,1476,686,6152,1380,4881,1073,5120,1574
0500000US48485,48485,"Wichita County, Texas",17024,2244,4086,1102,1555,620,4784,1132,2503,781,4096,874
0500000US48491,48491,"Williamson County, Texas",112273,5097,39191,3433,7555,1541,24186,2438,14446,1809,26895,2357
0500000US49005,49005,"Cache County, Utah",22599,1704,7709,1046,1841,504,3278,727,4367,764,5404,994
0500000US49011,49011,"Davis County, Utah",69876,3553,21354,2060,8481,1508,15949,1866,9031,1244,15061,1831
0500000US49035,49035,"Salt Lake County, Utah",208001,6397,72558,4170,18185,1837,40818,3876,23686,2504,52754,3907
0500000US49049,49049,"Utah County, Utah",105426,3764,31358,2517,9872,1328,17831,1549,18298,1677,28067,2476
0500000US49053,49053,"Washington County, Utah",27112,2504,8507,1551,4249,1429,4514,1189,4883,1273,4959,1031
0500000US49057,49057,"Weber County, Utah",31749,2680,9851,1163,4303,934,6308,1288,4461,970,6826,1250
