GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0500000US26093,26093,"Livingston County, Michigan",44415,618,1729,535,1463,463,266,269,143,232,123,133,42686,840,22931,1538,19755,1508,2077,935,17678,1746
0500000US26099,26099,"Macomb County, Michigan",202359,1068,11577,1484,8731,1383,2846,1020,1161,743,1685,732,190782,1745,91236,3498,99546,3759,11438,1746,88108,4004
0500000US26103,26103,"Marquette County, Michigan",15466,802,702,356,517,302,185,204,145,190,40,71,14764,841,5906,683,8858,945,846,442,8012,927
0500000US26111,26111,"Midland County, Michigan",18935,829,754,410,387,228,367,254,134,126,233,228,18181,754,9861,901,8320,1074,1652,599,6668,936
0500000US26115,26115,"Monroe County, Michigan",37057,540,2579,901,1866,819,713,460,285,250,428,393,34478,984,17983,1363,16495,1388,3384,1188,13111,1559
0500000US26121,26121,"Muskegon County, Michigan",40181,878,2415,718,1349,495,1066,552,272,195,794,508,37766,1110,18450,1434,19316,1625,2588,666,16728,1565
0500000US26125,26125,"Oakland County, Michigan",290484,1463,15459,2250,11520,1862,3939,1119,1594,668,2345,880,275025,2404,135583,3620,139442,3981,14129,2264,125313,4288
0500000US26139,26139,"Ottawa County, Michigan",65490,1651,4282,1050,3628,926,654,478,344,392,310,241,61208,1940,34311,2241,26897,2023,2924,980,23973,2072
0500000US26145,26145,"Saginaw County, Michigan",46336,1799,2122,565,1226,450,896,382,231,176,665,362,44214,1830,18979,1525,25235,1457,2433,730,22802,1353
0500000US26147,26147,"St. Clair County, Michigan",39242,924,1934,691,1244,572,690,387,188,176,502,329,37308,1287,20368,1264,16940,1295,3233,889,13707,1382
0500000US26155,26155,"Shiawassee County, Michigan",16905,415,984,388,601,303,383,280,234,259,149,128,15921,595,6874,831,9047,855,1296,494,7751,820
0500000US26159,26159,"Van Buren County, Michigan",17625,588,936,386,741,355,195,166,39,63,156,149,16689,710,8489,987,8200,964,1206,447,6994,975
0500000US26161,26161,"Washtenaw County, Michigan",86251,3324,3400,760,2691,682,709,345,280,237,429,258,82851,3224,33678,2237,49173,3237,6835,1322,42338,3397
0500000US26163,26163,"Wayne County, Michigan",483026,2879,26943,3155,12833,1879,14110,2218,1710,589,12400,2098,456083,4247,160041,4954,296042,6144,26414,2975,269628,5588
0500000US27003,27003,"Anoka County, Minnesota",84404,1309,4548,900,3970,831,578,289,190,173,388,222,79856,1336,41455,1942,38401,2211,5271,1189,33130,2213
0500000US27019,27019,"Carver County, Minnesota",23374,622,1143,432,1066,417,77,105,59,98,18,34,22231,656,12675,1091,9556,1058,1030,478,8526,1080
0500000US27037,27037,"Dakota County, Minnesota",104797,1065,6357,1170,4718,914,1639,908,535,439,1104,754,98440,1391,50795,2179,47645,2155,5951,1181,41694,2172
0500000US27053,27053,"Hennepin County, Minnesota",291063,2453,15532,1717,11598,1284,3934,1153,1380,844,2554,805,275531,2532,120061,3619,155470,3908,23001,2295,132469,3748
0500000US27109,27109,"Olmsted County, Minnesota",36276,696,1766,699,1456,655,310,284,288,283,22,39,34510,1042,18755,1544,15755,1477,2447,761,13308,1549
0500000US27123,27123,"Ramsey County, Minnesota",124008,2265,8902,1583,5439,1178,3463,1052,430,306,3033,986,115106,2779,44157,2622,70949,3150,9048,1837,61901,3324
0500000US27137,27137,"St. Louis County, Minnesota",43197,1549,2058,524,1542,440,516,374,196,212,320,313,41139,1626,18127,1330,23012,1587,5185,1386,17827,1631
0500000US27139,27139,"Scott County, Minnesota",34898,643,1885,649,1456,504,429,550,0,213,429,550,33013,953,18468,1320,14545,1435,2795,749,11750,1470
0500000US27141,27141,"Sherburne County, Minnesota",23266,540,1214,494,1214,494,0,213,0,213,0,213,22052,768,13232,871,8820,894,1490,503,7330,969
0500000US27145,27145,"Stearns County, Minnesota",33160,2088,1885,765,1330,506,555,542,150,246,405,473,31275,2009,16070,1475,15205,1895,3399,938,11806,1748
0500000US27163,27163,"Washington County, Minnesota",58242,807,3172,778,2452,709,720,453,501,378,219,220,55070,1085,29674,1642,25396,1792,3919,950,21477,1960
0500000US27171,27171,"Wright County, Minnesota",30121,589,2177,722,1933,688,244,226,185,211,59,58,27944,830,17336,1135,10608,1226,2314,780,8294,1339
0500000US28033,28033,"DeSoto County, Mississippi",41395,641,1270,524,1043,492,227,230,108,176,119,142,40125,865,20732,1684,19393,1776,2421,919,16972,1902
0500000US28035,28035,"Forrest County, Mississippi",22283,1272,2063,849,1022,545,1041,608,0,291,1041,608,20220,1418,7539,1300,12681,1607,1085,609,11596,1684
0500000US28047,28047,"Harrison County, Mississippi",45249,989,4328,1412,2107,948,2221,1090,850,551,1371,909,40921,1614,17798,2024,23123,2477,2744,1018,20379,2564
0500000US28049,28049,"Hinds County, Mississippi",59777,3558,3580,1132,956,638,2624,1024,690,566,1934,866,56197,3434,18557,2328,37640,3473,4658,1363,32982,3451
0500000US28059,28059,"Jackson County, Mississippi",32842,904,2179,909,1670,859,509,312,140,149,369,279,30663,1212,14911,1782,15752,1932,2523,1004,13229,1986
0500000US28067,28067,"Jones County, Mississippi",15494,1126,1713,787,800,448,913,641,96,178,817,657,13781,1234,8408,1087,5373,1176,605,414,4768,1206
0500000US28075,28075,"Lauderdale County, Mississippi",17611,1736,975,584,524,430,451,409,0,291,451,409,16636,1544,8384,954,8252,1383,461,425,7791,1364
0500000US28081,28081,"Lee County, Mississippi",20159,601,1204,570,691,428,513,396,312,392,201,154,18955,714,9608,1283,9347,1261,890,591,8457,1215
0500000US28089,28089,"Madison County, Mississippi",24017,1421,1040,540,588,324,452,402,188,296,264,279,22977,1255,10633,1229,12344,1512,1358,721,10986,1430
0500000US28121,28121,"Rankin County, Mississippi",32968,4080,2280,829,1583,659,697,474,377,378,320,278,30688,4013,15928,2579,14760,3134,1362,509,13398,2981
0500000US29019,29019,"Boone County, Missouri",44120,1657,2572,904,1535,698,1037,620,928,605,109,209,41548,1877,18171,1961,23377,2357,3966,1113,19411,2442
0500000US29021,29021,"Buchanan County, Missouri",20317,809,1162,609,737,404,425,379,120,152,305,340,19155,876,7971,1115,11184,1309,1843,640,9341,1297
0500000US29031,29031,"Cape Girardeau County, Missouri",17995,716,826,451,556,368,270,248,146,159,124,166,17169,853,7099,908,10070,933,1218,652,8852,1124
0500000US29037,29037,"Cass County, Missouri",23899,578,1318,721,664,455,654,514,488,473,166,169,22581,901,13300,1037,9281,1067,1487,603,7794,963
0500000US29043,29043,"Christian County, Missouri",19762,558,1755,683,1482,616,273,225,121,183,152,175,18007,856,10851,1191,7156,1027,1257,428,5899,1009
0500000US29047,29047,"Clay County, Missouri",58087,1431,2353,790,1952,603,401,408,37,62,364,406,55734,1630,28765,1883,26969,1949,4000,1128,22969,1912
0500000US29051,29051,"Cole County, Missouri",18097,684,918,478,276,191,642,464,99,124,543,445,17179,657,8510,997,8669,1220,980,559,7689,1325
0500000US29071,29071,"Franklin County, Missouri",24637,720,1404,719,1063,620,341,337,53,91,288,287,23233,991,12941,1561,10292,1398,1529,670,8763,1422
0500000US29077,29077,"Greene County, Missouri",65023,1618,4934,1094,3230,857,1704,638,735,475,969,495,60089,1857,27201,1896,32888,2367,6279,1441,26609,2515
0500000US29095,29095,"Jackson County, Missouri",176689,1465,9226,1656,5462,1232,3764,1052,880,429,2884,947,167463,2321,70237,3066,97226,3436,11355,1616,85871,3595
0500000US29097,29097,"Jasper County, Missouri",27280,910,1130,527,660,438,470,365,191,179,279,334,26150,1090,14258,1417,11892,1404,2541,774,9351,1243
0500000US29099,29099,"Jefferson County, Missouri",55864,897,3879,909,3162,881,717,421,528,391,189,220,51985,1295,27892,1703,24093,1744,3890,1070,20203,1951
0500000US29165,29165,"Platte County, Missouri",22653,819,1741,675,1232,563,509,382,420,383,89,91,20912,990,12225,1046,8687,1247,1352,569,7335,1181
0500000US29183,29183,"St. Charles County, Missouri",89122,1845,4667,1014,3471,890,1196,586,195,197,1001,574,84455,2111,47707,2126,36748,2547,6012,1267,30736,2779
0500000US29189,29189,"St. Louis County, Missouri",238757,1836,13023,1523,7059,1024,5964,1304,2083,841,3881,1115,225734,2418,99053,3856,126681,4098,13064,2084,113617,4182
0500000US29510,29510,"St. Louis city, Missouri",96822,1458,7041,1397,2489,789,4552,1210,1084,624,3468,1185,89781,1909,24486,2662,65295,2739,8376,2066,56919,3044
0500000US30013,30013,"Cascade County, Montana",19164,639,1183,491,677,396,506,365,0,240,506,365,17981,806,9002,1129,8979,1389,1068,459,7911,1459
0500000US30029,30029,"Flathead County, Montana",20569,536,1569,625,1027,588,542,411,89,149,453,400,19000,841,9004,1261,9996,1447,914,459,9082,1518
0500000US30031,30031,"Gallatin County, Montana",23827,1291,821,482,454,300,367,416,260,382,107,183,23006,1354,8609,1180,14397,1598,2232,666,12165,1687
0500000US30063,30063,"Missoula County, Montana",27949,2299,960,540,655,407,305,365,36,65,269,361,26989,2328,9509,1284,17480,2611,2442,911,15038,2246
0500000US30111,30111,"Yellowstone County, Montana",34142,958,2967,985,1986,761,981,664,54,88,927,661,31175,1180,15609,1540,15566,1511,3750,845,11816,1563
0500000US31055,31055,"Douglas County, Nebraska",126522,1861,8670,1529,5634,1179,3036,1024,192,216,2844,1029,117852,2412,50549,2703,67303,3414,8291,1529,59012,3610
0500000US31109,31109,"Lancaster County, Nebraska",72444,1788,6818,1294,4708,1087,2110,967,822,502,1288,865,65626,2089,30840,2219,34786,2449,4804,1275,29982,2554
0500000US31153,31153,"Sarpy County, Nebraska",41046,608,3229,913,2692,835,537,470,463,462,74,90,37817,1131,21060,1854,16757,1859,2264,767,14493,1771
0500000US32003,32003,"Clark County, Nevada",468051,1904,27207,2332,17924,1822,9283,1700,2567,813,6716,1654,440844,2871,207043,5850,233801,5961,37681,3487,196120,5440
0500000US32031,32031,"Washoe County, Nevada",96239,1913,4868,1018,3502,926,1366,557,479,385,887,463,91371,2047,43817,2636,47554,2945,9761,1694,37793,2932
0500000US33005,33005,"Cheshire County, New Hampshire",17271,765,711,489,311,221,400,368,0,255,400,368,16560,898,8612,922,7948,1019,1027,453,6921,1041
0500000US33009,33009,"Grafton County, New Hampshire",18523,727,1230,472,1064,456,166,142,104,113,62,101,17293,868,7958,979,9335,1221,827,460,8508,1289
0500000US33011,33011,"Hillsborough County, New Hampshire",101765,1476,5140,1178,4035,969,1105,661,302,244,803,629,96625,1824,46573,2707,50052,3143,10601,1763,39451,3178
0500000US33013,33013,"Merrimack County, New Hampshire",33705,1492,1737,711,1259,559,478,417,192,267,286,319,31968,1501,16578,1664,15390,1697,2895,752,12495,1716
0500000US33015,33015,"Rockingham County, New Hampshire",72484,905,2481,764,2222,729,259,249,174,169,85,147,70003,1160,36162,2010,33841,2033,4676,1079,29165,2248
0500000US33017,33017,"Strafford County, New Hampshire",31208,1241,1058,513,773,416,285,282,224,262,61,100,30150,1275,13510,1186,16640,1571,3622,1028,13018,1686
0500000US34001,34001,"Atlantic County, New Jersey",61440,4928,3669,1044,2783,877,886,466,0,279,886,466,57771,4736,26824,2278,30947,4209,4145,1169,26802,3889
0500000US34003,34003,"Bergen County, New Jersey",211601,2538,13438,1981,11188,1754,2250,836,408,365,1842,735,198163,3142,105358,3535,92805,4192,8094,1620,84711,3867
0500000US34005,34005,"Burlington County, New Jersey",105268,1287,4740,1105,3668,954,1072,553,656,461,416,310,100528,1660,51842,2546,48686,2616,7027,1613,41659,2797
0500000US34007,34007,"Camden County, New Jersey",129744,1578,6546,1288,3525,867,3021,871,817,378,2204,858,123198,1995,55048,2747,68150,3298,8032,1377,60118,3114
0500000US34009,34009,"Cape May County, New Jersey",19670,652,768,506,649,472,119,119,80,97,39,67,18902,768,10006,1245,8896,1433,2361,974,6535,1236
0500000US34011,34011,"Cumberland County, New Jersey",35984,786,2600,723,1596,656,1004,502,242,223,762,441,33384,1009,13741,1460,19643,1703,1793,773,17850,1846
0500000US34013,34013,"Essex County, New Jersey",194347,1806,10805,1796,6046,1265,4759,1200,459,273,4300,1175,183542,2503,69123,3424,114419,3582,11281,1638,103138,3915
0500000US34015,34015,"Gloucester County, New Jersey",73236,1327,3511,1026,2368,684,1143,858,59,96,1084,819,69725,1733,31555,2034,38170,2445,4901,1448,33269,2442
0500000US34017,34017,"Hudson County, New Jersey",165904,1176,11203,1788,6305,1130,4898,1292,1245,739,3653,1060,154701,2174,59318,3046,95383,3403,14559,2180,80824,3348
0500000US34019,34019,"Hunterdon County, New Jersey",29665,974,527,276,461,248,66,81,66,81,0,279,29138,996,15041,1239,14097,1262,1560,528,12537,1364
0500000US34021,34021,"Mercer County, New Jersey",90439,1261,3994,1033,2968,938,1026,543,276,303,750,431,86445,1516,36896,2463,49549,2717,5814,1465,43735,2899
0500000US34023,34023,"Middlesex County, New Jersey",193643,2242,9259,1488,7236,1159,2023,782,541,418,1482,720,184384,2738,94776,3029,89608,3167,10399,1675,79209,3229
0500000US34025,34025,"Monmouth County, New Jersey",152130,1626,7609,1419,5669,1071,1940,809,375,258,1565,740,144521,2010,67157,3220,77364,3170,6564,1398,70800,3390
0500000US34027,34027,"Morris County, New Jersey",111637,2166,5102,1169,4235,1043,867,619,268,286,599,576,106535,2456,62828,2370,43707,2139,4557,1141,39150,2238
0500000US34029,34029,"Ocean County, New Jersey",119167,1492,7258,1161,5786,1104,1472,576,471,386,1001,549,111909,1850,54183,2874,57726,3099,6361,1416,51365,3149
0500000US34031,34031,"Passaic County, New Jersey",119065,2194,5282,1024,3172,765,2110,704,262,250,1848,665,113783,2360,49646,2737,64137,3523,5985,1395,58152,3704
0500000US34033,34033,"Salem County, New Jersey",16735,857,901,500,436,249,465,442,62,102,403,398,15834,969,6617,819,9217,993,697,406,8520,992
0500000US34035,34035,"Somerset County, New Jersey",80691,955,4375,1058,3658,973,717,505,150,174,567,499,76316,1279,42139,2122,34177,2267,2434,798,31743,2360
0500000US34037,34037,"Sussex County, New Jersey",36471,885,1430,515,1327,527,103,117,0,279,103,117,35041,1097,19622,1193,15419,1461,1995,789,13424,1445
0500000US34039,34039,"Union County, New Jersey",129935,821,8015,1408,4699,930,3316,1015,1080,561,2236,779,121920,1487,54924,2877,66996,2911,7707,1297,59289,3068
0500000US34041,34041,"Warren County, New Jersey",27591,771,1686,714,1282,620,404,319,80,105,324,297,25905,1009,13461,1329,12444,1450,1566,596,10878,1387
0500000US35001,35001,"Bernalillo County, New Mexico",162471,1244,10905,1655,5862,1455,5043,1169,2112,887,2931,934,151566,2160,66766,3802,84800,4568,14894,2311,69906,4631
0500000US35013,35013,"Doña Ana County, New Mexico",49019,1758,3452,1034,2176,848,1276,654,42,74,1234,657,45567,1995,22512,2002,23055,2366,2876,877,20179,2206
0500000US35031,35031,"McKinley County, New Mexico",18032,733,638,335,159,146,479,320,85,111,394,317,17394,788,5238,1073,12156,1247,974,567,11182,1229
0500000US35043,35043,"Sandoval County, New Mexico",31019,602,2692,811,1602,648,1090,443,348,228,742,404,28327,881,11846,1214,16481,1375,2980,1002,13501,1365
0500000US35045,35045,"San Juan County, New Mexico",29801,911,2221,968,1226,762,995,625,482,440,513,385,27580,1218,13873,1532,13707,1493,2467,1036,11240,1477
0500000US35049,35049,"Santa Fe County, New Mexico",32143,1006,1567,776,930,544,637,461,146,132,491,432,30576,1240,12630,1926,17946,2018,2004,727,15942,1897
0500000US35061,35061,"Valencia County, New Mexico",17011,960,1064,455,715,417,349,256,180,235,169,200,15947,1062,6941,1090,9006,1392,1491,620,7515,1471
0500000US36001,36001,"Albany County, New York",71872,2377,2999,801,2396,694,603,400,361,349,242,196,68873,2333,28419,1922,40454,2513,6257,1482,34197,2596
0500000US36005,36005,"Bronx County, New York",367111,5094,21581,2333,9138,1598,12443,1759,2498,750,9945,1625,345530,4970,110040,4939,235490,5134,18927,2623,216563,5280
0500000US36007,36007,"Broome County, New York",44442,1347,2476,718,2008,677,468,293,143,119,325,262,41966,1434,17791,1728,24175,1945,3502,906,20673,1988
0500000US36009,36009,"Cattaraugus County, New York",17341,588,978,387,506,269,472,329,370,320,102,123,16363,724,7934,885,8429,1116,2276,570,6153,1064
0500000US36011,36011,"Cayuga County, New York",16630,2400,533,621,171,117,362,603,308,570,54,66,16097,1899,8502,1044,7595,1443,1794,701,5801,1278
0500000US36013,36013,"Chautauqua County, New York",29842,1187,1899,655,952,386,947,489,616,482,331,351,27943,1144,13384,1208,14559,1490,2548,784,12011,1509
0500000US36015,36015,"Chemung County, New York",19739,1119,783,384,448,323,335,281,87,129,248,251,18956,1213,8861,1247,10095,1202,1675,605,8420,1357
0500000US36019,36019,"Clinton County, New York",19299,1087,1007,636,235,260,772,619,351,407,421,474,18292,1137,9118,886,9174,1087,2743,646,6431,1117
0500000US36027,36027,"Dutchess County, New York",65249,2905,3432,809,2936,747,496,306,239,218,257,205,61817,2914,30673,1938,31144,2896,4324,1145,26820,2707
0500000US36029,36029,"Erie County, New York",213672,1924,10547,1567,6706,1305,3841,1074,679,357,3162,1001,203125,2264,81820,2959,121305,3365,14496,2391,106809,3640
0500000US36045,36045,"Jefferson County, New York",28742,609,2090,674,1597,669,493,391,103,103,390,370,26652,885,14364,1307,12288,1367,2891,810,9397,1406
0500000US36047,36047,"Kings County, New York",682626,3224,36318,2677,24564,2138,11754,1758,1751,738,10003,1626,646308,3743,241724,6263,404584,6992,29954,2748,374630,7185
0500000US36053,36053,"Madison County, New York",15953,518,648,440,521,422,127,151,127,151,0,277,15305,637,7071,873,8234,954,2038,664,6196,1061
0500000US36055,36055,"Monroe County, New York",175883,2240,8569,1360,5719,1173,2850,874,599,404,2251,796,167314,2528,72271,3032,95043,3339,13718,1925,81325,3738
0500000US36059,36059,"Nassau County, New York",314436,2196,13179,1844,10914,1599,2265,779,936,443,1329,599,301257,2814,139088,3910,162169,4773,11293,2127,150876,4901
0500000US36061,36061,"New York County, New York",460538,4482,20795,2846,15776,2399,5019,1318,957,580,4062,1163,439743,4844,141976,5508,297767,7016,25807,3042,271960,7376
0500000US36063,36063,"Niagara County, New York",51669,1218,2294,733,1621,568,673,410,102,131,571,363,49375,1404,21424,1731,27951,1802,4894,1265,23057,2108
0500000US36065,36065,"Oneida County, New York",49877,1162,2408,708,886,346,1522,614,451,363,1071,515,47469,1339,21406,1584,26063,1686,3814,928,22249,1770
0500000US36067,36067,"Onondaga County, New York",108765,1884,5612,1110,3776,899,1836,584,402,254,1434,567,103153,2138,44526,2194,58627,2776,9698,1619,48929,2617
0500000US36069,36069,"Ontario County, New York",23123,1018,1442,641,625,424,817,489,349,363,468,366,21681,1249,11627,1077,10054,1313,1305,362,8749,1332
0500000US36071,36071,"Orange County, New York",92055,2260,5473,1173,3557,870,1916,794,456,348,1460,742,86582,2485,41699,2209,44883,3301,5369,1230,39514,3153
0500000US36075,36075,"Oswego County, New York",29201,1015,1898,675,1145,532,753,434,488,382,265,229,27303,1035,13864,1073,13439,1297,3131,852,10308,1232
0500000US36079,36079,"Putnam County, New York",23615,1401,874,461,769,431,105,117,51,78,54,87,22741,1369,11802,1243,10939,1240,1372,761,9567,1134
0500000US36081,36081,"Queens County, New York",594656,2585,27590,2878,19729,2905,7861,1592,1811,868,6050,1311,567066,3988,254332,6160,312734,6322,26389,2989,286345,6832
0500000US36083,36083,"Rensselaer County, New York",37376,1020,2555,779,1518,650,1037,511,771,490,266,217,34821,1156,15870,1553,18951,1693,4484,1117,14467,1508
0500000US36085,36085,"Richmond County, New York",122003,1639,4973,1146,3442,993,1531,700,114,143,1417,671,117030,1903,54281,3061,62749,3177,4861,1212,57888,3156
0500000US36087,36087,"Rockland County, New York",60986,8352,3554,1135,3088,1046,466,350,106,169,360,276,57432,7663,30659,2322,26773,6354,1517,554,25256,6301
0500000US36089,36089,"St. Lawrence County, New York",22627,1061,1645,642,950,560,695,415,650,418,45,62,20982,1180,10392,1122,10590,1407,2997,915,7593,1523
0500000US36091,36091,"Saratoga County, New York",54319,1206,2667,901,2102,777,565,453,172,188,393,398,51652,1362,27765,1942,23887,1912,2855,901,21032,2006
0500000US36093,36093,"Schenectady County, New York",34346,1405,1934,619,1323,475,611,364,243,249,368,284,32412,1608,14315,1468,18097,1735,2044,593,16053,1678
0500000US36101,36101,"Steuben County, New York",22632,554,727,289,572,242,155,122,14,23,141,118,21905,642,11328,930,10577,891,2721,619,7856,962
0500000US36103,36103,"Suffolk County, New York",358397,2820,15514,2134,12151,1914,3363,1145,1021,590,2342,934,342883,3641,170404,5300,172479,4928,12713,2013,159766,5039
0500000US36105,36105,"Sullivan County, New York",16706,779,1035,490,409,292,626,371,347,293,279,257,15671,928,8468,1305,7203,1083,2240,669,4963,1056
0500000US36109,36109,"Tompkins County, New York",24303,2246,523,290,408,249,115,127,0,277,115,127,23780,2321,9856,1459,13924,2154,1760,743,12164,2092
0500000US36111,36111,"Ulster County, New York",41378,1325,2684,952,1842,769,842,427,86,149,756,417,38694,1581,19946,1654,18748,1922,2996,922,15752,1739
0500000US36113,36113,"Warren County, New York",14580,1008,634,418,429,345,205,238,0,277,205,238,13946,1069,7019,1069,6927,1189,1690,654,5237,1261
0500000US36117,36117,"Wayne County, New York",21233,675,1123,464,833,387,290,287,168,238,122,135,20110,705,10278,959,9832,1000,2091,713,7741,916
0500000US36119,36119,"Westchester County, New York",223899,2688,9726,1614,6979,1286,2747,1052,839,514,1908,906,214173,3018,98780,3790,115393,3901,9599,1591,105794,3778
0500000US37001,37001,"Alamance County, North Carolina",35886,1707,2732,1001,1789,800,943,575,87,145,856,559,33154,1792,15589,1509,17565,2046,1899,676,15666,2085
0500000US37019,37019,"Brunswick County, North Carolina",22450,705,1483,780,893,631,590,535,155,229,435,459,20967,1022,10293,1218,10674,1430,2487,1190,8187,1654
0500000US37021,37021,"Buncombe County, North Carolina",53958,1689,1814,705,1463,591,351,326,120,149,231,287,52144,1863,25060,1832,27084,2320,4260,1075,22824,2339
0500000US37023,37023,"Burke County, North Carolina",20308,618,1423,764,798,439,625,552,109,184,516,452,18885,932,9604,1142,9281,1359,937,445,8344,1424
0500000US37025,37025,"Cabarrus County, North Carolina",44347,908,2666,764,1729,622,937,495,138,168,799,464,41681,1137,23022,1639,18659,1682,2878,918,15781,1770
0500000US37027,37027,"Caldwell County, North Carolina",18603,812,1065,713,449,288,616,638,0,287,616,638,17538,1000,8499,1098,9039,1454,762,415,8277,1497
0500000US37035,37035,"Catawba County, North Carolina",36839,842,1978,771,1214,540,764,629,220,214,544,594,34861,1063,18189,1615,16672,1781,2595,794,14077,1711
0500000US37045,37045,"Cleveland County, North Carolina",23103,871,1659,821,796,547,863,598,512,518,351,366,21444,1099,12999,1152,8445,1324,581,340,7864,1296
0500000US37049,37049,"Craven County, North Carolina",22326,587,1694,706,1278,620,416,433,92,153,324,414,20632,918,12104,1256,8528,1137,1278,655,7250,1151
0500000US37051,37051,"Cumberland County, North Carolina",82852,1733,5555,1375,3782,1038,1773,776,565,488,1208,635,77297,2333,41800,2820,35497,3103,3694,1191,31803,3071
0500000US37057,37057,"Davidson County, North Carolina",37885,818,1745,642,1232,526,513,401,253,194,260,325,36140,1016,18899,1738,17241,1851,2190,856,15051,2081
0500000US37063,37063,"Durham County, North Carolina",70626,2856,4876,1196,3879,1122,997,508,106,129,891,502,65750,2997,26930,2545,38820,3162,6121,1255,32699,3068
0500000US37067,37067,"Forsyth County, North Carolina",87860,1619,4576,1187,2414,795,2162,792,374,352,1788,724,83284,1923,40707,2585,42577,2543,4472,1193,38105,2535
0500000US37071,37071,"Gaston County, North Carolina",51622,825,2911,916,2031,763,880,464,174,186,706,380,48711,1220,24882,1896,23829,1807,2764,933,21065,1956
0500000US37081,37081,"Guilford County, North Carolina",119332,2601,7425,1498,4481,1159,2944,1103,524,392,2420,1034,111907,2871,46979,2830,64928,3181,4614,1127,60314,3527
0500000US37085,37085,"Harnett County, North Carolina",27972,6389,1027,507,566,327,461,402,179,275,282,254,26945,6100,15322,1608,11623,5333,946,555,10677,5181
0500000US37089,37089,"Henderson County, North Carolina",21037,908,1778,841,1198,756,580,480,312,392,268,301,19259,1079,11766,1093,7493,1219,866,662,6627,1288
0500000US37097,37097,"Iredell County, North Carolina",38810,773,2193,835,1284,546,909,507,138,163,771,470,36617,1093,21007,1571,15610,1657,1636,809,13974,1646
0500000US37101,37101,"Johnston County, North Carolina",42445,1000,2501,788,1361,571,1140,619,44,69,1096,619,39944,1191,22019,1571,17925,1758,2158,987,15767,1848
0500000US37109,37109,"Lincoln County, North Carolina",17772,1030,374,264,374,264,0,287,0,287,0,287,17398,1040,9838,1264,7560,1384,1139,555,6421,1392
0500000US37119,37119,"Mecklenburg County, North Carolina",249486,2279,14365,1903,9463,1593,4902,1255,1563,881,3339,1031,235121,2895,110708,4429,124413,4554,15973,2197,108440,4626
0500000US37125,37125,"Moore County, North Carolina",18300,529,1045,530,837,521,208,238,56,98,152,210,17255,644,10785,1198,6470,1125,1338,853,5132,1236
0500000US37127,37127,"Nash County, North Carolina",22166,679,809,408,472,329,337,274,0,287,337,274,21357,737,9999,1351,11358,1544,1445,679,9913,1520
0500000US37129,37129,"New Hanover County, North Carolina",49658,1557,4791,1354,2761,1302,2030,840,926,771,1104,689,44867,1953,20897,1816,23970,2220,3920,1144,20050,2115
0500000US37133,37133,"Onslow County, North Carolina",42821,739,4022,1253,3730,1163,292,347,292,347,0,287,38799,1329,28855,2199,9944,2213,1988,1284,7956,2133
0500000US37135,37135,"Orange County, North Carolina",34141,1745,1290,708,847,533,443,449,0,287,443,449,32851,1706,14593,1537,18258,2086,2216,769,16042,2137
0500000US37147,37147,"Pitt County, North Carolina",44218,1472,2046,850,789,321,1257,736,422,526,835,505,42172,1668,15146,1576,27026,2119,3414,986,23612,2240
0500000US37151,37151,"Randolph County, North Carolina",34787,898,1968,945,937,529,1031,789,78,115,953,779,32819,1420,18151,1467,14668,1842,2327,938,12341,1904
0500000US37155,37155,"Robeson County, North Carolina",30399,1340,2526,870,697,454,1829,737,261,280,1568,728,27873,1325,11780,1754,16093,2070,1512,571,14581,2101
0500000US37157,37157,"Rockingham County, North Carolina",20581,758,607,396,568,394,39,69,39,69,0,287,19974,802,9968,1201,10006,1402,1715,743,8291,1529
0500000US37159,37159,"Rowan County, North Carolina",32965,974,1921,859,895,515,1026,690,331,488,695,461,31044,1267,16671,1503,14373,1490,2103,758,12270,1436
0500000US37171,37171,"Surry County, North Carolina",15413,929,816,403,536,343,280,257,253,251,27,47,14597,957,8557,949,6040,988,1442,572,4598,950
0500000US37179,37179,"Union County, North Carolina",50175,638,2499,1025,1322,551,1177,851,287,282,890,745,47676,1002,28342,1699,19334,1802,1644,617,17690,1772
0500000US37183,37183,"Wake County, North Carolina",239304,2262,12141,1544,9392,1289,2749,907,933,584,1816,691,227163,2718,112897,3486,114266,4382,12587,1767,101679,4424
0500000US37191,37191,"Wayne County, North Carolina",27603,627,1873,710,988,688,885,432,56,57,829,430,25730,940,14678,1633,11052,1566,1670,714,9382,1575
0500000US37193,37193,"Wilkes County, North Carolina",14767,878,549,460,475,447,74,103,74,103,0,287,14218,887,8429,1288,5789,1166,1096,633,4693,1188
0500000US37195,37195,"Wilson County, North Carolina",17877,881,1119,673,428,329,691,512,48,94,643,509,16758,1092,7912,1117,8846,1449,975,560,7871,1523
0500000US38015,38015,"Burleigh County, North Dakota",19679,711,2002,743,986,439,1016,649,157,158,859,633,17677,852,9222,1037,8455,1108,1258,565,7197,1064
