GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0500000US25009,25009,"Essex County, Massachusetts",285158,2770,182604,3787,9686,1479,39570,2709,48666,3399,84682,3626,102554,4109,19505,2002,30641,2865,30572,3008,21836,2301
0500000US25011,25011,"Franklin County, Massachusetts",31271,645,21155,1112,1268,471,5449,850,6825,824,7613,840,10116,1159,1079,394,3081,898,3386,961,2570,649
0500000US25013,25013,"Hampden County, Massachusetts",180328,2592,110439,3261,10327,1346,31086,2689,34135,2406,34891,2224,69889,3109,20414,1993,22172,2107,18888,1873,8415,1507
0500000US25015,25015,"Hampshire County, Massachusetts",58661,1744,39376,1693,1855,733,7668,1161,10614,1485,19239,1538,19285,1872,1950,704,4190,1009,5934,1273,7211,1422
0500000US25017,25017,"Middlesex County, Massachusetts",576710,4223,360564,5673,17018,2151,64551,3835,71855,4232,207140,5516,216146,5847,22872,2502,50476,3639,46959,3921,95839,4849
0500000US25021,25021,"Norfolk County, Massachusetts",256446,3260,178523,4122,6836,1206,33729,2870,41401,2794,96557,3875,77923,3524,6540,1473,19512,2222,21398,2665,30473,2937
0500000US25023,25023,"Plymouth County, Massachusetts",180028,2672,137990,3549,6665,1165,33413,2539,40440,2814,57472,2991,42038,2828,5969,1173,16048,1990,12816,1797,7205,1487
0500000US25025,25025,"Suffolk County, Massachusetts",285759,4680,96719,3678,7780,1288,18398,1724,18089,1872,52452,2786,189040,4953,31310,2847,46253,3661,42301,3148,69176,3614
0500000US25027,25027,"Worcester County, Massachusetts",296295,4387,193525,3820,13143,1724,46186,3531,53453,2886,80743,3525,102770,4283,20170,2392,29681,2961,31468,3083,21451,2241
0500000US26005,26005,"Allegan County, Michigan",41724,1609,34248,1668,2832,692,13647,1505,10336,1263,7433,995,7476,1193,1118,598,2976,986,2521,662,861,439
0500000US26017,26017,"Bay County, Michigan",44064,1370,34330,1300,2937,599,10456,1204,12328,1332,8609,1246,9734,1033,1979,646,3097,790,3016,943,1642,581
0500000US26021,26021,"Berrien County, Michigan",59915,2210,44166,1842,3605,698,13135,1474,15234,1505,12192,1198,15749,1776,3319,884,5960,1181,4728,1144,1742,514
0500000US26025,26025,"Calhoun County, Michigan",52600,1741,37953,1659,3744,772,12847,1312,14077,1433,7285,1097,14647,1418,2153,718,4559,1053,6008,1196,1927,639
0500000US26037,26037,"Clinton County, Michigan",27753,1065,22002,1170,1008,415,5304,787,9731,1158,5959,905,5751,972,381,251,1205,421,2947,773,1218,478
0500000US26045,26045,"Eaton County, Michigan",42810,1309,31160,1519,1462,445,8727,1289,11995,1167,8976,1240,11650,1439,1322,584,3196,989,4565,993,2567,792
0500000US26049,26049,"Genesee County, Michigan",166539,2790,116438,2822,10260,1132,34928,2359,43305,2911,27945,1912,50101,2783,7201,1345,16805,2148,21393,2121,4702,1073
0500000US26055,26055,"Grand Traverse County, Michigan",35273,1672,26461,1709,1463,540,6374,1093,9649,1294,8975,1345,8812,1535,895,638,3247,1012,3242,956,1428,601
0500000US26065,26065,"Ingham County, Michigan",108234,2455,66051,2174,3832,893,12500,1349,24756,1933,24963,1871,42183,2344,5253,1191,7522,1264,16220,2081,13188,1514
0500000US26073,26073,"Isabella County, Michigan",25139,1062,14297,691,1358,358,4687,622,4030,606,4222,609,10842,1128,803,336,1987,579,5969,946,2083,696
0500000US26075,26075,"Jackson County, Michigan",58388,1972,43722,1895,3126,852,13304,1380,17865,1594,9427,1167,14666,1720,2556,847,4883,870,6184,1283,1043,549
0500000US26077,26077,"Kalamazoo County, Michigan",99256,2056,63645,1930,3802,958,14206,1658,19138,2024,26499,1990,35611,2285,3274,906,8103,1430,15681,2086,8553,1386
0500000US26081,26081,"Kent County, Michigan",227443,2716,160866,3181,9902,1326,39839,2882,52751,3031,58374,2390,66577,2930,11438,1814,19816,2445,22690,2427,12633,1706
0500000US26087,26087,"Lapeer County, Michigan",32145,1415,26972,1346,2115,564,10846,1091,9301,1080,4710,789,5173,1022,817,382,2225,755,1531,623,600,274
0500000US26091,26091,"Lenawee County, Michigan",36341,1756,29431,1487,2162,547,10567,1140,9251,1198,7451,1257,6910,1070,1280,513,2244,670,2262,669,1124,414
0500000US26093,26093,"Livingston County, Michigan",68756,1283,58572,1745,2170,611,14607,1683,22505,2201,19290,1637,10184,1437,1118,550,3853,1209,3699,1054,1514,534
0500000US26099,26099,"Macomb County, Michigan",332628,2861,255768,3835,24211,2241,70748,3088,92250,4121,68559,3176,76860,3503,11324,1822,24672,2499,29726,2464,11138,1756
0500000US26103,26103,"Marquette County, Michigan",27094,1167,19955,1004,474,190,5649,721,5939,910,7893,863,7139,914,406,245,2473,742,3189,712,1071,361
0500000US26111,26111,"Midland County, Michigan",33843,910,24718,1102,1399,461,6105,833,8649,1197,8565,1016,9125,967,771,383,2204,649,4013,969,2137,665
0500000US26115,26115,"Monroe County, Michigan",58596,2211,46148,2268,3119,830,15922,1862,17087,1982,10020,1215,12448,1475,2255,668,3671,978,5566,1132,956,318
0500000US26121,26121,"Muskegon County, Michigan",65892,1992,47876,1724,5070,930,15012,1458,17320,1620,10474,1066,18016,1643,2636,944,7185,1356,6743,1338,1452,440
0500000US26125,26125,"Oakland County, Michigan",482286,4240,344475,4979,19530,2095,55024,2828,100018,4118,169903,4654,137811,4736,12972,1784,29022,2796,52494,3155,43323,3294
0500000US26139,26139,"Ottawa County, Michigan",91334,2394,73091,2313,5384,1012,20084,1707,22451,2119,25172,1727,18243,1900,2898,1065,5424,1115,6563,1182,3358,915
0500000US26145,26145,"Saginaw County, Michigan",75609,1516,55781,1686,6043,1043,19011,1689,18662,1586,12065,1178,19828,1923,3176,872,6925,1268,7444,1460,2283,645
0500000US26147,26147,"St. Clair County, Michigan",64501,1533,51302,1704,4709,872,16906,1346,20016,1630,9671,1118,13199,1532,2376,558,4336,850,4822,965,1665,578
0500000US26155,26155,"Shiawassee County, Michigan",27134,928,21706,1003,1267,386,8070,1015,8857,1016,3512,799,5428,944,920,436,2361,617,1735,507,412,289
0500000US26159,26159,"Van Buren County, Michigan",27779,1421,22713,1099,2085,541,6897,983,9128,1119,4603,732,5066,926,968,427,1994,725,1515,496,589,346
0500000US26161,26161,"Washtenaw County, Michigan",132028,3047,82391,2664,4090,866,10531,1385,20914,2013,46856,2344,49637,2620,3455,905,8161,1355,17631,2324,20390,1872
0500000US26163,26163,"Wayne County, Michigan",675079,6231,441282,6441,48839,2545,119161,4292,151664,5513,121618,4440,233797,6265,47331,3260,75743,3737,81948,4177,28775,2554
0500000US27003,27003,"Anoka County, Minnesota",121547,1549,100067,2114,3261,683,27223,2182,38478,2505,31105,1941,21480,1836,1848,653,7653,1290,8634,1282,3345,1002
0500000US27019,27019,"Carver County, Minnesota",31657,1151,26129,1218,641,307,4522,760,8445,1109,12521,1329,5528,1050,61,108,1995,624,2035,699,1437,584
0500000US27037,27037,"Dakota County, Minnesota",152773,1978,114994,2130,3509,828,21334,1990,37453,2148,52698,2385,37779,2355,3098,826,10719,1665,14191,1744,9771,1497
0500000US27053,27053,"Hennepin County, Minnesota",472543,4081,302373,4103,10390,1182,45484,2649,83037,3848,163462,4394,170170,5000,21975,2277,35928,3055,57057,3882,55210,3640
0500000US27109,27109,"Olmsted County, Minnesota",56779,1310,43370,1477,1734,696,8364,1000,14242,1400,19030,1457,13409,1211,2090,816,3076,793,4261,1090,3982,847
0500000US27123,27123,"Ramsey County, Minnesota",202678,2795,122861,2997,5054,1169,24833,2238,34522,2308,58452,2539,79817,3072,12262,1464,21483,2528,25675,2446,20397,1653
0500000US27137,27137,"St. Louis County, Minnesota",87202,2167,61611,2081,2674,590,16691,1432,23265,1663,18981,1466,25591,1846,3876,1074,6133,1000,11418,1513,4164,922
0500000US27139,27139,"Scott County, Minnesota",44511,1063,38199,1242,1364,520,7898,1075,12559,1184,16378,1365,6312,953,1067,583,2502,866,1805,513,938,432
0500000US27141,27141,"Sherburne County, Minnesota",29977,1378,25124,1343,891,503,5411,971,11547,1072,7275,1009,4853,1201,583,408,1516,714,2344,783,410,267
0500000US27145,27145,"Stearns County, Minnesota",56034,1499,40979,1670,3314,588,11823,1164,15244,1600,10598,1221,15055,1361,1993,754,2783,670,7601,1324,2678,679
0500000US27163,27163,"Washington County, Minnesota",86918,1520,71651,1956,1685,569,13102,1628,23609,1920,33255,1950,15267,1649,1311,628,3372,816,6424,1141,4160,968
0500000US27171,27171,"Wright County, Minnesota",45203,964,38807,1213,1852,701,11100,1241,14098,1381,11757,1277,6396,901,698,474,2466,676,2013,629,1219,510
0500000US28033,28033,"DeSoto County, Mississippi",56842,1471,42340,2270,3530,974,11203,1175,16810,1921,10797,1765,14502,2303,1408,576,5659,1604,5600,1292,1835,716
0500000US28035,28035,"Forrest County, Mississippi",27676,1310,15992,1216,2254,737,3510,786,5168,1039,5060,838,11684,1419,2523,777,2601,776,4135,981,2425,672
0500000US28047,28047,"Harrison County, Mississippi",69971,2387,44748,2452,3934,979,12735,1797,16807,1949,11272,1630,25223,2504,4726,1267,8109,1657,8297,1694,4091,1046
0500000US28049,28049,"Hinds County, Mississippi",87276,2153,54453,2583,6090,1115,9577,1279,18630,2025,20156,1877,32823,2184,6694,1088,8426,1408,11732,1421,5971,1320
0500000US28059,28059,"Jackson County, Mississippi",49726,1864,36342,1962,4442,1062,11075,1575,13490,1570,7335,1117,13384,1765,2638,797,3619,1082,5305,1336,1822,930
0500000US28067,28067,"Jones County, Mississippi",24465,1562,18081,1642,3477,980,5043,936,6750,1332,2811,744,6384,1462,2317,927,829,529,2806,984,432,300
0500000US28075,28075,"Lauderdale County, Mississippi",28873,2112,18559,1832,2475,742,4084,987,7510,1252,4490,1071,10314,1861,2085,788,2860,916,4107,1255,1262,612
0500000US28081,28081,"Lee County, Mississippi",31029,1396,21324,1728,2916,725,5469,1117,8060,1528,4879,991,9705,1646,3407,1028,2513,787,2775,949,1010,508
0500000US28089,28089,"Madison County, Mississippi",36674,848,25749,1437,1958,691,3993,896,7232,1273,12566,1303,10925,1535,1728,672,1971,689,3359,1023,3867,1165
0500000US28121,28121,"Rankin County, Mississippi",53397,1152,39058,2070,3770,1017,9013,1332,14289,1590,11986,1347,14339,1897,2011,839,4362,1311,5287,1303,2679,903
0500000US29019,29019,"Boone County, Missouri",64639,1835,37343,1791,1857,702,6458,1109,9145,1122,19883,1662,27296,1790,2359,766,4023,1197,9899,1417,11015,1409
0500000US29021,29021,"Buchanan County, Missouri",34117,1690,21640,1356,1464,481,7043,1052,6586,908,6547,989,12477,1557,2251,853,5009,1127,3899,845,1318,596
0500000US29031,29031,"Cape Girardeau County, Missouri",29321,1192,18908,1212,2430,686,5919,1177,4309,833,6250,938,10413,1379,2151,879,3363,992,3239,918,1660,638
0500000US29037,29037,"Cass County, Missouri",36057,1357,29035,1272,2012,598,8758,1084,10380,1222,7885,1158,7022,1082,606,267,2960,648,2337,711,1119,572
0500000US29043,29043,"Christian County, Missouri",29744,850,22638,1213,1486,582,6845,1179,7543,1215,6764,1096,7106,1128,1171,514,2176,779,1953,627,1806,782
0500000US29047,29047,"Clay County, Missouri",87497,1895,63593,2149,3370,754,16616,1683,22020,2025,21587,1977,23904,2182,2543,836,5704,1275,10706,1618,4951,1227
0500000US29051,29051,"Cole County, Missouri",28847,3676,19841,2039,1121,570,4696,873,6324,1247,7700,1168,9006,2548,1101,622,2070,827,4046,1435,1789,794
0500000US29071,29071,"Franklin County, Missouri",40171,1149,31123,1483,3304,819,11651,1599,11195,1542,4973,1157,9048,1390,1978,889,3026,944,3406,1148,638,350
0500000US29077,29077,"Greene County, Missouri",113285,2277,68325,2794,3901,904,17615,1947,23018,2024,23791,1899,44960,3041,5451,1192,11703,1939,19533,2356,8273,1618
0500000US29095,29095,"Jackson County, Missouri",268583,3661,164875,3836,13632,1704,42751,2726,50997,2653,57495,3258,103708,3860,16869,2093,30849,3191,36399,3045,19591,2263
0500000US29097,29097,"Jasper County, Missouri",44394,1548,28733,1764,4007,824,8533,1147,8646,1156,7547,932,15661,1649,4182,918,3889,886,5803,1078,1787,607
0500000US29099,29099,"Jefferson County, Missouri",79171,1888,64517,2193,7139,1324,22023,1914,23571,1794,11784,1641,14654,1894,2871,978,4752,1162,5460,1263,1571,764
0500000US29165,29165,"Platte County, Missouri",35402,1399,23490,1187,1019,444,4675,873,7316,982,10480,1183,11912,1371,1028,559,2825,742,4774,971,3285,890
0500000US29183,29183,"St. Charles County, Missouri",133715,1855,107068,2422,6322,1114,25222,2200,32772,2513,42752,2277,26647,2507,3093,862,7415,1511,10938,2120,5201,1111
0500000US29187,29187,"St. Francois County, Missouri",24466,1277,16349,1531,2158,590,4365,904,6029,1145,3797,1038,8117,1339,2539,1018,1677,679,2848,782,1053,668
0500000US29189,29189,"St. Louis County, Missouri",402451,4223,288771,4943,15572,1754,56406,2862,81463,4425,135330,4507,113680,4485,13794,2306,26858,3015,40483,3656,32545,2482
0500000US29510,29510,"St. Louis city, Missouri",142152,3236,64269,2719,7816,1128,14110,1695,16764,2016,25579,2246,77883,3494,14761,1822,18543,2189,24752,2685,19827,1982
0500000US30013,30013,"Cascade County, Montana",33053,1162,22296,1291,1545,461,4887,844,9108,1230,6756,1104,10757,1333,1218,535,3374,842,4141,903,2024,621
0500000US30029,30029,"Flathead County, Montana",36709,1693,24412,1505,1527,625,6984,1214,8373,1206,7528,1186,12297,1725,1442,639,4937,1087,3351,968,2567,891
0500000US30031,30031,"Gallatin County, Montana",35344,1695,22148,1596,853,307,4316,879,7069,1110,9910,1148,13196,1478,395,224,1623,492,6336,1028,4842,1029
0500000US30063,30063,"Missoula County, Montana",44572,1445,28151,1605,988,545,5435,1123,9648,1447,12080,1352,16421,1750,1545,701,3630,1169,6841,1285,4405,1106
0500000US30111,30111,"Yellowstone County, Montana",62275,1613,43381,2125,2297,714,12289,1549,12845,1548,15950,1623,18894,2116,2623,984,5814,1356,6708,1247,3749,955
0500000US31055,31055,"Douglas County, Nebraska",202701,2892,127644,3220,7797,1400,22759,1851,39898,2555,57190,2458,75057,3145,10480,1861,19158,2565,27901,2526,17518,1889
0500000US31109,31109,"Lancaster County, Nebraska",114649,1751,68191,2101,2603,724,13106,1409,22477,1996,30005,1927,46458,2318,4866,1237,10946,1717,20888,2097,9758,1475
0500000US31153,31153,"Sarpy County, Nebraska",58479,1047,42476,1748,1733,572,7620,1013,14602,1585,18521,1501,16003,1769,598,409,4026,1084,6738,1421,4641,1045
0500000US32003,32003,"Clark County, Nevada",698955,6226,384368,7446,39521,3327,89627,4710,137271,5221,117949,5225,314587,6939,52434,4057,94109,5303,117538,5002,50506,3716
0500000US32031,32031,"Washoe County, Nevada",163220,3189,93903,3411,6290,1268,18366,2070,34922,2819,34325,2655,69317,3562,12011,1966,17489,2368,27572,2348,12245,1715
0500000US33005,33005,"Cheshire County, New Hampshire",29931,1095,20222,1120,1401,549,6376,1032,6047,957,6398,967,9709,1152,783,403,3765,887,3340,932,1821,635
0500000US33009,33009,"Grafton County, New Hampshire",34169,1503,23905,1249,1753,439,6592,834,6151,923,9409,1102,10264,1235,1219,513,3437,852,2369,799,3239,772
0500000US33011,33011,"Hillsborough County, New Hampshire",152652,3403,103983,2997,6046,1011,23551,2090,29600,2104,44786,2368,48669,2967,6898,1199,15548,2164,15245,2054,10978,1549
0500000US33013,33013,"Merrimack County, New Hampshire",57224,1392,40121,1662,2530,793,10467,1326,10962,1211,16162,1270,17103,1705,1586,596,5701,1181,6101,1338,3715,996
0500000US33015,33015,"Rockingham County, New Hampshire",115179,2017,89706,2524,3510,855,21511,2082,25999,2166,38686,2505,25473,2279,2362,857,6776,1353,9407,1864,6928,1321
0500000US33017,33017,"Strafford County, New Hampshire",46410,1883,30520,1636,1981,667,8366,1131,10007,1528,10166,1407,15890,1615,1990,803,4594,1158,5608,1236,3698,1057
0500000US34001,34001,"Atlantic County, New Jersey",100096,2650,73515,2769,6678,1127,23709,2425,21878,2174,21250,1819,26581,2611,6226,1417,8533,1486,8469,1535,3353,969
0500000US34003,34003,"Bergen County, New Jersey",333002,2606,220179,4057,14717,1656,45575,2594,45345,2990,114542,4041,112823,4182,10879,1806,35003,2818,27745,2975,39196,3010
0500000US34005,34005,"Burlington County, New Jersey",163961,2192,129352,2812,7571,1219,33181,2061,36530,2696,52070,2484,34609,2479,3213,1032,9918,1756,11783,1976,9695,1284
0500000US34007,34007,"Camden County, New Jersey",189895,2553,127365,3240,11336,1476,33103,2286,35537,2685,47389,2952,62530,2826,12001,1850,21504,2344,17770,2050,11255,1636
0500000US34009,34009,"Cape May County, New Jersey",42763,2844,32537,1973,1955,492,11942,1493,8767,1545,9873,1274,10226,1924,1265,631,4211,1217,3359,1188,1391,619
0500000US34011,34011,"Cumberland County, New Jersey",50237,2022,33219,1752,4732,844,12144,1446,9341,1336,7002,969,17018,1969,5446,1255,6578,1317,4127,936,867,512
0500000US34013,34013,"Essex County, New Jersey",275417,3883,127663,3934,9758,1417,27505,2298,25404,2631,64996,2958,147754,4679,30134,2241,47977,3258,41363,2889,28280,2530
0500000US34015,34015,"Gloucester County, New Jersey",104782,1463,83913,2390,6549,1182,25014,2579,25728,2142,26622,2175,20869,2224,4338,1197,7257,1458,5380,1207,3894,1335
0500000US34017,34017,"Hudson County, New Jersey",238692,3159,80579,4177,9435,1672,18315,2057,15045,2135,37784,2625,158113,4430,32537,2807,41519,2975,30410,3004,53647,3325
0500000US34019,34019,"Hunterdon County, New Jersey",47550,1296,40191,1303,1813,678,6518,1061,8994,1297,22866,1272,7359,1236,504,356,2249,592,1822,566,2784,953
0500000US34021,34021,"Mercer County, New Jersey",131500,1684,88812,2758,6401,1218,19255,1854,21198,1691,41958,2338,42688,2789,7768,1196,13334,1946,10464,1660,11122,1664
0500000US34023,34023,"Middlesex County, New Jersey",278877,3139,185748,3897,14067,1590,45871,2864,40904,2568,84906,3406,93129,3551,12407,1665,25726,2417,20865,2305,34131,2627
0500000US34025,34025,"Monmouth County, New Jersey",234582,2773,176443,3303,6785,1097,37569,2652,47536,2798,84553,3188,58139,3331,8582,1397,18232,2071,15903,2407,15422,2018
0500000US34027,34027,"Morris County, New Jersey",177786,2726,137596,2965,5078,1073,28038,2310,27825,2284,76655,2991,40190,2609,4665,1173,12039,1785,8458,1662,15028,1611
0500000US34029,34029,"Ocean County, New Jersey",220972,3427,180097,3395,14185,1651,64779,2888,50443,2895,50690,2859,40875,2935,6171,1614,16100,1804,11524,1952,7080,1266
0500000US34031,34031,"Passaic County, New Jersey",161527,2158,87721,2734,8502,1478,25839,2336,20636,2040,32744,2138,73806,2685,18420,2344,28864,2797,16527,2119,9995,1446
0500000US34033,34033,"Salem County, New Jersey",24898,801,17356,1143,1972,617,6298,889,4337,797,4749,781,7542,910,1797,605,2726,667,2552,707,467,295
0500000US34035,34035,"Somerset County, New Jersey",115913,1862,93582,2696,4410,912,14659,1876,18882,1969,55631,2714,22331,2173,3138,1025,7135,1287,4936,1111,7122,1247
0500000US34037,34037,"Sussex County, New Jersey",54881,1763,46489,2064,2883,731,12339,1370,13171,1701,18096,1626,8392,1624,839,440,3572,1040,2807,999,1174,554
0500000US34039,34039,"Union County, New Jersey",183882,2025,112626,3173,11286,1311,27886,2544,25346,2014,48108,2264,71256,2872,13708,1834,23709,2186,18451,1978,15388,1785
0500000US34041,34041,"Warren County, New Jersey",41208,1370,31745,1551,1781,634,10005,1230,9106,1204,10853,1311,9463,1316,1736,613,4632,916,1812,631,1283,529
0500000US35001,35001,"Bernalillo County, New Mexico",264189,2768,166256,3919,15940,1905,33751,3239,50450,3445,66115,3367,97933,3779,14566,2180,21609,2190,38787,3275,22971,2194
0500000US35005,35005,"Chaves County, New Mexico",23859,1607,16104,1400,3089,831,3965,952,5875,1113,3175,852,7755,1634,1610,772,2027,941,2786,930,1332,704
0500000US35013,35013,"Doña Ana County, New Mexico",73614,1862,46330,2366,9346,1675,9010,1536,13321,1778,14653,1648,27284,2634,6440,1488,4743,1266,11719,1695,4382,1123
0500000US35031,35031,"McKinley County, New Mexico",17100,1017,12132,1077,3403,871,3803,873,3041,743,1885,647,4968,985,1652,701,1227,522,1413,619,676,338
0500000US35043,35043,"Sandoval County, New Mexico",47217,1047,38067,1589,2834,708,8743,1230,13929,1655,12561,1427,9150,1569,975,430,2404,673,4408,1315,1363,494
0500000US35045,35045,"San Juan County, New Mexico",41703,1237,29328,1715,5168,1102,8355,1386,9909,1273,5896,1071,12375,1588,2106,732,3945,1149,4342,1168,1982,751
0500000US35049,35049,"Santa Fe County, New Mexico",61494,1932,42279,1884,2933,725,7634,1221,11343,1576,20369,1785,19215,1849,3601,1083,3545,948,6248,1068,5821,1185
0500000US35061,35061,"Valencia County, New Mexico",27387,1277,21474,1320,3501,833,5054,1114,8345,1225,4574,1022,5913,1173,2086,809,1862,673,1549,696,416,293
0500000US36001,36001,"Albany County, New York",120485,2595,68732,2293,3463,799,14125,1499,18783,1737,32361,2144,51753,2455,6802,1452,12096,1806,16050,2089,16805,1897
0500000US36005,36005,"Bronx County, New York",471912,4085,88493,3779,13014,1730,23030,2067,21605,2486,30844,2372,383419,5070,123585,4450,101362,4797,102398,4634,56074,3618
0500000US36007,36007,"Broome County, New York",80018,2108,53648,1910,3458,701,15730,1856,18132,1779,16328,1649,26370,1988,3610,790,8224,1203,9494,1158,5042,1227
0500000US36009,36009,"Cattaraugus County, New York",32183,1261,23706,1245,2816,609,8442,930,7382,814,5066,892,8477,1071,1337,458,3316,641,2471,714,1353,455
0500000US36011,36011,"Cayuga County, New York",30975,1139,22879,975,1960,485,8119,952,8064,1097,4736,772,8096,983,1555,593,2977,743,2504,674,1060,585
0500000US36013,36013,"Chautauqua County, New York",55362,2274,39514,1825,3913,817,12242,1393,13194,1582,10165,1406,15848,1607,2576,761,6842,1087,5132,1091,1298,395
0500000US36015,36015,"Chemung County, New York",35534,1500,23848,1591,1880,600,7344,1011,7538,1149,7086,1210,11686,1489,1327,505,3653,834,5344,1313,1362,571
0500000US36019,36019,"Clinton County, New York",31659,1300,20501,1148,2206,545,6876,988,6127,1007,5292,929,11158,1268,1807,743,4288,908,3540,1114,1523,651
0500000US36027,36027,"Dutchess County, New York",106934,2200,75439,2399,4164,976,16220,1762,23213,2473,31842,1699,31495,2443,5531,1128,9664,1895,9409,1697,6891,1397
0500000US36029,36029,"Erie County, New York",376954,4138,244018,5335,17894,1847,68374,3506,73666,3541,84084,3335,132936,4249,18893,2423,37970,3465,44050,3113,32023,2581
0500000US36045,36045,"Jefferson County, New York",45163,1665,25399,1427,2526,600,8291,1271,8275,1158,6307,984,19764,1624,2152,817,7232,1124,6112,1160,4268,1125
0500000US36047,36047,"Kings County, New York",905317,5879,273500,6886,36171,2846,69801,3879,60309,3928,107219,4386,631817,7694,138671,5776,177544,6069,142991,5741,172611,5333
0500000US36051,36051,"Livingston County, New York",23854,1543,17241,1132,825,290,5866,985,4961,820,5589,792,6613,1176,1383,677,1905,576,2597,833,728,444
0500000US36053,36053,"Madison County, New York",26243,1365,20272,1234,1347,554,6760,921,5344,882,6821,985,5971,1224,651,391,2373,799,1677,628,1270,496
0500000US36055,36055,"Monroe County, New York",294661,3552,193344,3629,13389,1340,39995,2706,54173,2598,85787,3353,101317,4042,20004,2102,26061,2265,31218,3064,24034,2424
0500000US36059,36059,"Nassau County, New York",442729,3469,355151,5418,20785,2188,76624,4085,86329,3530,171413,5144,87578,4563,16110,2265,23073,2770,21520,2349,26875,2625
0500000US36061,36061,"New York County, New York",726090,7394,161647,5424,4494,1164,6403,1082,15376,2425,135374,5110,564443,8306,85186,4421,73007,4842,92214,5086,314036,6577
0500000US36063,36063,"Niagara County, New York",87627,1951,60364,2378,3531,735,21544,1679,20305,1764,14984,1481,27263,2212,4971,1196,10306,1609,8425,1180,3561,1042
0500000US36065,36065,"Oneida County, New York",89382,2232,61805,2024,5267,952,18275,1590,21167,1888,17096,1472,27577,2271,4943,1000,9226,1506,8989,1545,4419,864
0500000US36067,36067,"Onondaga County, New York",184589,2699,118358,2540,7077,1206,29865,2175,36594,2463,44822,2210,66231,3253,11392,1678,19523,2520,20442,2042,14874,1641
0500000US36069,36069,"Ontario County, New York",43670,1428,33275,1520,1978,589,8875,1172,9759,1231,12663,1484,10395,1373,2147,767,3164,814,3675,1020,1409,461
0500000US36071,36071,"Orange County, New York",124627,2250,86212,2630,6662,1282,22326,2103,25459,2410,31765,2160,38415,2363,8253,1510,12054,1817,10433,1850,7675,1366
0500000US36075,36075,"Oswego County, New York",44780,1658,33342,1545,3901,881,11965,1525,10271,1271,7205,988,11438,1441,2548,755,3961,824,3853,969,1076,376
0500000US36079,36079,"Putnam County, New York",34727,2125,29424,1666,1018,460,5652,980,9432,1536,13322,1594,5303,1225,748,373,2502,913,1006,452,1047,529
0500000US36081,36081,"Queens County, New York",772332,4924,338609,6937,45311,3391,81694,4242,84960,5172,126644,4808,433723,7222,82754,4111,115440,5383,110495,4975,125034,4764
0500000US36083,36083,"Rensselaer County, New York",65219,1505,42021,1862,2187,546,12299,1603,14557,1629,12978,1697,23198,1939,2804,916,8226,1185,6508,1270,5660,1123
0500000US36085,36085,"Richmond County, New York",163816,2106,114045,3340,7711,1213,32887,2699,32592,2702,40855,2821,49771,3189,9647,1830,16727,2245,13847,2099,9550,1640
0500000US36087,36087,"Rockland County, New York",98207,1956,68272,2427,4411,917,13139,1404,16506,1379,34216,2314,29935,2298,5225,1056,7895,1265,7764,1403,9051,1445
0500000US36089,36089,"St. Lawrence County, New York",43123,1572,30370,1535,2439,594,10243,1042,10389,1336,7299,1003,12753,1468,2000,673,4636,1038,3271,873,2846,817
0500000US36091,36091,"Saratoga County, New York",90445,1733,64226,1973,3527,1059,14254,1538,19724,1674,26721,2187,26219,2117,2345,921,6828,1295,8749,1606,8297,1554
0500000US36093,36093,"Schenectady County, New York",58773,1652,40491,1901,2115,625,11441,1386,12311,1322,14624,1491,18282,1618,3188,694,6361,1067,6075,1135,2658,749
0500000US36101,36101,"Steuben County, New York",41052,1246,29582,1370,2808,661,9064,934,10345,1106,7365,873,11470,1122,1122,440,4416,799,4595,931,1337,395
0500000US36103,36103,"Suffolk County, New York",496266,4614,393733,6445,23158,2208,103486,5455,118229,4697,148860,4318,102533,5408,18327,2797,29752,3194,27835,2748,26619,2697
0500000US36105,36105,"Sullivan County, New York",31599,1880,20016,1448,1682,508,5888,1002,6971,1226,5475,1118,11583,1801,3286,871,3674,1093,3489,981,1134,539
0500000US36109,36109,"Tompkins County, New York",37812,1863,21183,1280,867,470,4604,795,4327,830,11385,1267,16629,1813,1512,594,1769,536,3952,1166,9396,1329
0500000US36111,36111,"Ulster County, New York",68581,3964,47567,2270,4352,815,11439,1359,13889,1510,17887,1747,21014,3096,3471,1025,5804,1310,7069,1606,4670,1259
0500000US36113,36113,"Warren County, New York",28809,1348,19993,1326,1675,608,5671,941,6123,1077,6524,1089,8816,1280,656,305,2999,806,3332,1051,1829,711
0500000US36117,36117,"Wayne County, New York",36603,1398,27936,1410,3089,853,8606,1045,8735,1274,7506,1121,8667,1341,1215,604,3540,818,2788,889,1124,485
0500000US36119,36119,"Westchester County, New York",344475,3523,217638,3935,12615,1412,36283,2837,44967,3075,123773,4200,126837,4446,23258,2735,34663,3095,33569,3204,35347,2792
0500000US37001,37001,"Alamance County, North Carolina",59811,1934,39077,2242,5482,1009,10324,1385,13495,1757,9776,1246,20734,1961,5148,1355,5680,1109,6704,1241,3202,1019
